,outcome,round_x,time,L_f1,W_f1,fights_f1,L_f2,W_f2,fights_f2,height_x,reach_x,height_y,reach_y,kd,subatt,rev,ctrl,sigster_throw,sigster_land,total_str_throw,total_str_land,td_throw,td_land,head_throw,head_land,body_throw,body_land,leg_throw,leg_land,distance_throw,distance_land,clinch_throw,clinch_land,ground_throw,ground_land,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,method_dec_spl,method_dec_una,method_dq,method_ko_tko,method_sub,method_tko_doc,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
770,1.0,1,133,0.0,5.0,5.0,2.0,5.0,7.0,71.0,73.0,75.0,78.0,0.375,-0.04999999999999999,-0.075,-34.099999999999994,10.700000000000003,13.25,15.224999999999998,18.050000000000004,-0.125,-0.37499999999999994,6.5,7.5,4.675,6.25,-0.4750000000000001,-0.49999999999999956,10.6,13.199999999999996,-0.02499999999999991,0.0,0.125,0.050000000000000266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
771,0.0,2,82,5.0,6.0,11.0,2.0,5.0,7.0,71.0,72.0,75.0,78.0,-0.03409090909090909,0.12272727272727271,-0.04469696969696969,15.396969696969698,-5.051515151515151,-11.310606060606062,-4.902272727272727,-11.271212121212123,0.16893939393939392,0.2128787878787879,-3.881818181818181,-10.203030303030303,-0.6128787878787882,-0.6439393939393936,-0.5568181818181817,-0.4636363636363634,-3.2636363636363637,-9.215151515151518,-1.0734848484848487,-0.9909090909090907,-0.7143939393939394,-1.1045454545454545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
772,1.0,2,296,2.0,12.0,14.0,2.0,5.0,7.0,71.0,75.0,75.0,78.0,0.09722222222222221,0.05000000000000002,-0.05277777777777777,-3.611111111111107,4.344444444444445,3.927777777777777,5.136111111111109,4.583333333333336,0.08611111111111111,-0.06388888888888888,2.5888888888888903,2.366666666666667,-0.7361111111111112,-0.9611111111111112,2.4916666666666663,2.522222222222222,6.499999999999998,6.677777777777777,-1.8472222222222223,-2.188888888888889,-0.30833333333333335,-0.5611111111111109,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
773,0.0,3,174,4.0,3.0,7.0,2.0,5.0,7.0,72.0,72.0,75.0,78.0,0.008333333333333331,-0.0611111111111111,-0.03055555555555555,-24.21111111111111,7.300000000000001,14.016666666666666,21.025000000000002,28.250000000000007,-0.18055555555555555,-0.37499999999999994,6.611111111111111,12.833333333333336,-0.3138888888888891,-0.4500000000000002,1.0027777777777782,1.6333333333333337,5.811111111111112,11.43333333333333,1.2638888888888888,2.611111111111111,0.2250000000000001,-0.02777777777777768,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
774,0.0,1,170,6.0,7.0,13.0,2.0,5.0,7.0,71.0,76.0,75.0,78.0,-0.002551020408163268,0.013265306122448972,-0.05459183673469388,37.7,-6.063265306122448,-15.147959183673468,-3.6239795918367363,-12.292857142857141,0.44846938775510203,1.1801020408163265,-4.43469387755102,-12.859183673469385,-0.6005102040816328,-0.8010204081632653,-1.0280612244897958,-1.4877551020408162,-6.2673469387755105,-16.210204081632657,-0.3270408163265306,0.36530612244897975,0.531122448979592,0.6969387755102043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
775,0.0,3,18,2.0,0.0,2.0,2.0,5.0,7.0,72.0,73.0,75.0,78.0,-0.125,-0.15,0.06785714285714285,20.700000000000003,-8.47142857142857,-16.821428571428573,-4.746428571428574,-12.721428571428572,0.3464285714285714,0.9964285714285714,-5.8428571428571425,-16.471428571428568,-2.825,-2.6785714285714284,0.19642857142857162,2.328571428571429,-5.614285714285714,-13.271428571428576,-1.7964285714285715,-1.9,-1.0607142857142855,-1.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
776,0.0,3,300,1.0,0.0,1.0,2.0,5.0,7.0,76.0,76.0,75.0,78.0,0.125,-0.15,-0.075,-23.049999999999997,-7.899999999999999,-8.125,-10.05,-10.899999999999999,-0.1,0.675,-5.574999999999999,-7.024999999999999,-2.2,-1.125,-0.125,0.025000000000000355,-5.775,-6.450000000000003,-0.9750000000000001,-0.2749999999999999,-1.15,-1.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
777,1.0,1,152,0.0,5.0,5.0,2.0,3.0,5.0,71.0,73.0,70.0,76.0,0.45454545454545453,-0.12727272727272726,-0.045454545454545456,-66.16363636363636,17.236363636363638,26.136363636363637,17.536363636363635,26.06363636363637,-0.6727272727272727,-2.3909090909090907,9.109090909090908,15.445454545454545,6.045454545454545,8.136363636363637,2.0818181818181816,2.5545454545454547,16.454545454545453,25.30909090909091,0.10909090909090935,-0.19090909090909092,0.6727272727272726,1.0181818181818183,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
778,1.0,3,300,4.0,6.0,10.0,2.0,3.0,5.0,73.0,74.0,70.0,76.0,0.05799373040752351,-0.15830721003134796,0.05799373040752351,-39.70846394984326,1.6018808777429463,7.946708463949843,-3.829153605015673,1.7257053291536053,-0.7037617554858934,-1.8667711598746082,-1.0564263322884013,4.631661442006269,1.200626959247649,1.6708463949843257,1.457680250783699,1.6442006269592477,0.9890282131661454,6.788401253918497,-0.2633228840125392,-0.021943573667711824,0.8761755485893417,1.1802507836990597,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
779,0.0,3,300,7.0,4.0,11.0,2.0,3.0,5.0,74.0,75.0,70.0,76.0,0.08916083916083915,-0.20804195804195802,-0.026223776223776224,-64.30594405594405,2.2132867132867133,5.386363636363637,-0.3059440559440567,1.8828671328671334,-0.7534965034965034,-2.4562937062937062,0.7360139860139849,3.7762237762237767,-0.22377622377622375,-0.36363636363636376,1.7010489510489508,1.9737762237762237,3.0314685314685317,6.293706293706293,-0.16783216783216792,-0.09090909090909083,-0.6503496503496504,-0.8164335664335665,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
780,0.0,3,300,1.0,0.0,1.0,2.0,3.0,5.0,72.0,75.0,70.0,76.0,0.03146853146853147,0.31118881118881114,0.03146853146853147,-50.44055944055944,5.944055944055943,17.097902097902097,8.367132867132867,19.0944055944056,-0.465034965034965,-1.6678321678321677,1.37062937062937,12.045454545454547,3.4685314685314688,3.9440559440559437,1.104895104895105,1.1083916083916083,6.56993006993007,16.716783216783217,0.13986013986014,1.4475524475524475,-0.7657342657342657,-1.0664335664335665,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
781,0.0,3,300,1.0,1.0,2.0,2.0,3.0,5.0,72.0,77.0,70.0,76.0,0.28787878787878785,-0.22727272727272727,0.06565656565656565,-51.14141414141414,2.191919191919192,9.969696969696972,-1.5303030303030312,6.752525252525253,-0.21717171717171713,0.07575757575757569,1.2424242424242422,8.045454545454547,-1.0101010101010102,-0.4747474747474749,1.9595959595959593,2.3989898989898992,2.621212121212121,9.186868686868689,-1.5353535353535352,-1.202020202020202,1.1060606060606062,1.9848484848484846,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
786,0.0,3,196,1.0,1.0,2.0,2.0,1.0,3.0,71.0,71.0,67.0,68.0,0.0,-0.031746031746031744,-0.1111111111111111,15.253968253968253,-3.5079365079365097,-13.19047619047619,-4.285714285714288,-14.031746031746032,0.2222222222222222,1.1746031746031746,-1.6825396825396837,-10.428571428571427,-0.92063492063492,-1.1111111111111107,-0.9047619047619047,-1.6507936507936511,-1.3650793650793638,-9.968253968253972,0.603174603174603,0.9206349206349205,-2.746031746031746,-4.142857142857142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
787,1.0,1,260,1.0,5.0,6.0,2.0,1.0,3.0,70.0,70.0,67.0,68.0,0.045454545454545456,0.2777777777777778,-0.06565656565656565,110.27777777777777,-7.646464646464649,-28.030303030303028,1.0606060606060588,-17.767676767676768,0.9797979797979797,2.191919191919192,-2.550505050505051,-21.81818181818182,-2.1111111111111107,-2.2777777777777777,-2.984848484848485,-3.9343434343434347,-8.813131313131311,-28.52020202020202,-0.9898989898989898,-1.4494949494949496,2.156565656565657,1.9393939393939394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
788,1.0,2,125,0.0,3.0,3.0,2.0,1.0,3.0,69.0,71.0,67.0,68.0,0.07692307692307693,0.008547008547008572,0.04273504273504275,43.162393162393165,-8.094017094017095,-29.666666666666664,6.641025641025639,-11.452991452991455,0.42735042735042733,1.9401709401709402,-7.547008547008548,-28.923076923076923,-2.4957264957264953,-2.085470085470085,1.9487179487179485,1.3418803418803416,-5.52991452991453,-25.880341880341884,-0.21367521367521358,-0.37606837606837606,-2.3504273504273505,-3.4102564102564097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
791,0.0,1,76,4.0,1.0,5.0,1.0,4.0,5.0,68.0,72.0,67.0,72.0,-0.042763157894736836,0.0,0.0,-62.753289473684205,7.0493421052631575,27.19736842105263,2.7565789473684212,22.375,-0.28618421052631576,-0.05263157894736836,3.9967105263157894,22.851973684210527,1.2927631578947372,1.9835526315789478,1.7598684210526314,2.361842105263158,9.213815789473685,29.75986842105263,-0.7434210526315788,-0.6151315789473686,-1.4210526315789473,-1.9473684210526316,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
792,0.0,3,300,3.0,2.0,5.0,1.0,4.0,5.0,69.0,76.0,67.0,72.0,0.09473684210526317,0.1,0.0,-63.6157894736842,0.03684210526315823,1.5473684210526315,-1.8684210526315788,-1.1000000000000014,-0.37368421052631573,-0.6526315789473683,0.08421052631578974,1.8894736842105289,-1.1947368421052627,-1.5789473684210522,1.1473684210526316,1.236842105263158,-0.7736842105263158,0.4473684210526301,0.6315789473684212,0.7473684210526312,0.17894736842105274,0.3526315789473682,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
793,0.0,3,300,1.0,0.0,1.0,1.0,4.0,5.0,75.0,75.0,67.0,72.0,-0.03859649122807017,0.13333333333333333,0.0,-66.98245614035088,16.070175438596493,41.48070175438596,13.298245614035086,39.53333333333333,-0.47368421052631576,-0.7192982456140351,7.950877192982455,29.856140350877197,2.905263157894737,5.2210526315789485,5.214035087719298,6.403508771929824,17.726315789473684,43.214035087719296,-0.7684210526315787,-0.8526315789473684,-0.887719298245614,-0.880701754385965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
794,0.0,3,300,1.0,1.0,2.0,1.0,4.0,5.0,70.0,74.0,67.0,72.0,-0.10526315789473684,0.0,0.0,2.0478468899521545,10.373205741626794,29.94736842105263,12.449760765550241,32.18181818181819,0.5263157894736843,1.1291866028708133,8.502392344497606,27.42583732057416,1.8325358851674647,2.6028708133971294,0.038277511961722244,-0.08133971291866038,6.162679425837322,22.856459330143537,2.267942583732058,4.1291866028708135,1.9425837320574164,2.9617224880382773,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
795,1.0,3,142,1.0,3.0,4.0,1.0,4.0,5.0,69.0,72.0,67.0,72.0,-0.10526315789473684,0.3125,0.125,-44.128289473684205,10.674342105263158,27.44736842105263,9.756578947368421,27.5625,-0.16118421052631576,-0.30263157894736836,9.93421052631579,24.539473684210527,-1.1447368421052628,0.1710526315789478,1.8848684210526314,2.736842105263158,7.401315789473685,22.07236842105263,3.3815789473684212,5.009868421052632,-0.10855263157894735,0.36513157894736836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
796,0.0,3,300,4.0,1.0,5.0,3.0,3.0,6.0,68.0,72.0,71.0,73.0,0.009868421052631582,0.0,-0.15789473684210525,-6.7006578947368425,8.049342105263158,16.934210526315788,6.967105263157894,15.638157894736842,0.029605263157894746,0.8421052631578947,3.4177631578947363,10.536184210526315,3.2401315789473686,4.404605263157895,1.3914473684210527,1.9934210526315788,8.266447368421053,17.444078947368418,0.519736842105263,0.805921052631579,-0.7368421052631579,-1.3157894736842106,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
797,1.0,2,211,1.0,3.0,4.0,3.0,3.0,6.0,72.0,71.0,71.0,73.0,-0.05263157894736842,0.26666666666666666,-0.024561403508771923,111.0701754385965,4.936842105263157,-3.782456140350881,22.775438596491224,17.996491228070177,1.4421052631578948,2.775438596491228,4.571929824561403,-4.392982456140352,0.5859649122807018,0.8421052631578947,-0.22105263157894717,-0.23157894736842133,-4.0210526315789465,-14.301754385964916,3.56140350877193,3.901754385964912,5.396491228070176,6.617543859649123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
798,1.0,3,300,0.0,5.0,5.0,3.0,3.0,6.0,72.0,74.0,71.0,73.0,0.2200956937799043,0.09090909090909091,-0.0215311004784689,-19.626794258373206,4.3277511961722475,6.5478468899521545,2.751196172248804,4.717703349282296,-0.06698564593301434,0.06937799043062201,2.287081339712918,2.837320574162682,1.6889952153110053,2.751196172248804,0.3516746411483256,0.9593301435406696,3.988038277511963,5.949760765550238,-0.9688995215311006,-1.1770334928229664,1.3086124401913874,1.7751196172248802,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
