,time,fights_f1,win_proportion_f2,height_diff,reach_diff,kd,ctrl,sigster_throw,sigster_land,total_str_throw,td_land,leg_throw,weightclass_hw,weightclass_lhw,weightclass_mw,weightclass_wbw,method_sub,method_tko_doc,round_x_5,stance_x_Orthodox,stance_y_Orthodox,outcome
4523,126,18.0,0.5,1.0,3.0,0.07042253521126761,19.911468812877267,2.2233400402414496,-0.4668008048289778,-17.1046277665996,-0.3038229376257545,-0.9617706237424546,0,0,0,0,1,0,0,0,0,0.0
4524,142,19.0,0.6666666666666666,-5.0,-2.0,0.08302485457429931,-46.95505023796932,8.527763088313064,6.823902696985719,-2.5224748810153343,-0.106292966684294,3.0306716023268114,0,0,0,0,0,0,0,1,1,1.0
4525,300,6.0,0.6666666666666666,-2.0,1.0,-0.06451612903225806,34.34897360703813,-3.739002932551319,-12.985337243401759,-5.719941348973606,0.9838709677419355,-1.0527859237536656,0,0,0,0,0,0,0,1,1,1.0
4526,88,4.0,0.6666666666666666,-5.0,-4.0,0.1021505376344086,-48.79749103942652,1.1397849462365581,-0.9247311827956963,-6.573476702508959,-0.34946236559139787,-0.8154121863799282,0,0,0,0,0,0,0,1,1,1.0
4527,300,10.0,0.6666666666666666,-6.0,-3.0,0.021198156682027652,4.972350230414747,2.320737327188942,4.484792626728108,-4.557603686635943,0.39815668202764976,-0.47096774193548385,0,0,0,0,0,0,0,1,1,1.0
4528,194,2.0,0.6666666666666666,-2.0,2.0,-0.06451612903225806,-20.941935483870964,-11.193548387096774,-28.558064516129033,-22.529032258064518,1.0838709677419356,-0.2709677419354837,0,0,0,0,0,0,0,1,1,0.0
4529,103,3.0,0.6666666666666666,-6.0,-2.0,0.06048387096774194,-15.49193548387096,-4.568548387096774,-3.383064516129032,-16.629032258064516,-0.2661290322580645,-1.7459677419354838,0,0,0,0,0,0,0,1,1,0.0
4530,300,4.0,1.0,-4.0,0.0,-0.2,108.81666666666668,12.125,27.508333333333336,30.466666666666665,3.2166666666666663,1.075,0,0,0,0,0,0,0,1,1,1.0
4532,223,4.0,0.0,-1.0,-1.0,0.2916666666666667,-234.47348484848484,-3.0681818181818183,2.5984848484848513,-15.541666666666666,-2.6363636363636362,2.901515151515152,1,0,0,0,1,0,0,1,1,0.0
4533,176,5.0,0.0,0.0,-3.0,0.08333333333333333,-205.4318181818182,-3.3598484848484844,2.8068181818181834,-13.0,-1.3863636363636362,2.109848484848485,1,0,0,0,0,0,0,1,1,0.0
4534,300,4.0,0.0,-2.0,-3.0,0.20075757575757577,-20.867424242424242,-15.189393939393938,-19.18939393939394,-14.72348484848485,-0.8484848484848485,-4.219696969696969,1,0,0,0,0,0,1,1,1,0.0
4535,154,9.0,0.0,0.0,-4.0,0.15047021943573669,-14.730929989550678,-6.818704284221525,-2.726750261233022,-7.199059561128529,-0.6760710553814002,-6.458202716823406,1,0,0,0,0,0,0,1,1,0.0
4536,297,5.0,0.3333333333333333,0.0,-1.0,0.024509803921568624,-88.6029411764706,-6.247549019607844,-13.257352941176471,-15.176470588235293,-0.22058823529411775,-0.8259803921568629,1,0,0,0,0,0,0,1,0,0.0
4537,300,5.0,0.3333333333333333,-3.0,-3.0,0.024509803921568624,-88.2279411764706,-2.8725490196078436,-12.757352941176471,-7.5514705882352935,-0.8455882352941178,-0.20098039215686292,1,0,0,0,0,0,0,0,0,0.0
4538,300,5.0,0.3333333333333333,-1.0,-2.0,-0.058823529411764705,1.1016042780748592,-6.614973262032086,-14.973262032085561,-6.40374331550802,-0.06149732620320858,-1.4358288770053476,1,0,0,0,0,0,0,1,0,1.0
4542,64,4.0,1.0,0.0,-3.0,0.18181818181818182,5.310160427807489,0.18181818181818166,-5.208556149732619,20.962566844919785,-0.11764705882352944,-0.47593582887700536,0,0,1,0,0,0,0,1,1,1.0
4543,300,2.0,1.0,-2.0,-3.0,0.0625,-4.735294117647058,11.5625,17.06985294117647,15.235294117647058,-0.6801470588235294,3.0183823529411766,0,0,1,0,0,0,0,1,1,1.0
4545,230,4.0,0.5,0.0,-3.0,0.15384615384615385,8.051282051282051,-6.269230769230769,-11.256410256410255,-4.615384615384615,0.0641025641025641,-2.4743589743589745,0,0,1,0,0,0,0,1,0,1.0
4550,300,4.0,1.0,-1.0,-4.0,0.04,19.10545454545455,3.0181818181818176,16.985454545454544,-23.916363636363634,0.3745454545454546,0.7454545454545454,0,0,0,0,0,0,0,1,0,1.0
4551,149,5.0,1.0,-1.0,0.0,0.1111111111111111,56.71212121212122,10.595959595959597,16.878787878787875,-14.025252525252522,2.0656565656565657,2.6565656565656566,0,0,0,0,1,0,0,1,0,1.0
4552,300,4.0,0.6666666666666666,0.0,-4.0,-0.06526315789473683,17.34947368421053,-7.221052631578949,-8.612631578947369,-9.437894736842106,-0.6589473684210526,-0.8526315789473686,0,0,0,0,0,0,0,1,1,0.0
4553,300,7.0,0.6666666666666666,0.0,2.0,-0.07192982456140351,9.889473684210529,-6.021052631578948,-13.785964912280704,-8.324561403508772,-0.9456140350877194,0.01403508771929829,0,0,0,0,0,0,0,1,1,1.0
4554,300,5.0,0.6666666666666666,0.0,-2.0,-0.042763157894736836,97.35197368421052,-7.233552631578949,-16.36513157894737,3.654605263157894,0.046052631578947345,-0.7401315789473686,0,0,0,0,0,0,0,1,1,0.0
4555,19,7.0,0.6666666666666666,3.0,1.0,-0.031189083820662766,55.75243664717349,-9.050682261208578,-18.497076023391813,-8.120857699805068,-0.17153996101364521,-1.8304093567251463,0,0,0,0,1,0,0,1,1,1.0
4556,300,6.0,0.6666666666666666,-4.0,0.0,0.005847953216374269,-35.21052631578947,0.30116959064327276,10.725146198830409,-4.657894736842106,-1.412280701754386,1.3362573099415203,0,0,0,0,0,0,0,0,1,1.0
4557,25,4.0,0.6666666666666666,0.0,-3.0,-0.10526315789473684,-14.301435406698563,-4.784688995215312,-11.14354066985646,-10.066985645933014,-0.9425837320574163,0.7655502392344498,0,0,0,0,0,0,0,1,1,1.0
4558,300,6.0,1.0,1.0,1.0,0.08333333333333333,-13.5,-0.75,0.875,-2.458333333333332,-0.75,4.291666666666666,0,1,0,0,0,0,0,1,1,1.0
4559,300,4.0,1.0,-3.0,-1.0,0.10526315789473684,6.64473684210526,-13.092105263157896,-20.969298245614034,-16.57017543859649,0.5657894736842106,0.2587719298245612,0,1,0,0,0,0,0,1,1,1.0
4560,300,6.0,0.25,0.0,-5.0,0.08333333333333333,-47.25,3.2142857142857153,2.8630952380952337,3.0178571428571423,-1.0714285714285714,4.589285714285714,1,0,0,0,0,0,0,1,1,0.0
4561,300,8.0,0.25,-4.0,-7.0,0.11764705882352941,13.058823529411768,-9.285714285714285,-18.01680672268908,-10.680672268907564,0.6638655462184875,-0.9621848739495797,1,0,0,0,0,0,0,1,1,0.0
4562,89,1.0,0.25,1.0,-1.0,0.125,-45.375,2.5892857142857153,-2.3035714285714306,-0.9821428571428577,-1.0714285714285714,-0.4107142857142856,1,0,0,0,0,0,0,1,1,0.0
4563,45,2.0,0.25,1.0,-4.0,0.6,-53.0,-2.8857142857142843,-7.12857142857143,-8.557142857142857,-0.9714285714285714,-1.3857142857142857,1,0,0,0,0,0,0,1,1,1.0
4564,300,2.0,0.6666666666666666,-1.0,0.0,-0.2727272727272727,47.99999999999999,1.2727272727272734,5.727272727272727,3.81818181818182,0.7272727272727271,1.1818181818181817,0,0,0,0,0,0,0,1,1,1.0
4565,300,4.0,0.6666666666666666,-2.0,-2.0,-0.2727272727272727,1.8238636363636331,1.5738636363636367,3.2272727272727266,1.125,-0.7045454545454546,3.028409090909091,0,0,0,0,0,0,0,1,1,1.0
4566,264,12.0,0.6666666666666666,-3.0,-3.0,-0.1347962382445141,-26.811912225705335,-4.329153605015673,-3.962382445141067,-6.793103448275861,-1.316614420062696,3.3322884012539182,0,0,0,0,0,0,0,0,1,0.0
4567,251,4.0,0.5,-1.0,2.0,-0.14285714285714285,11.330357142857142,7.866071428571427,6.857142857142854,11.482142857142858,0.5357142857142857,2.6517857142857144,0,0,0,0,1,0,0,1,1,1.0
4568,300,1.0,0.5,-1.0,2.0,-0.14285714285714285,-12.457142857142859,-5.671428571428573,-9.242857142857147,-3.8428571428571416,3.3857142857142857,0.5142857142857142,0,0,0,0,0,0,0,1,1,0.0
4569,300,4.0,0.5,0.0,3.0,0.05514705882352941,27.602941176470587,5.069852941176471,4.235294117647058,6.547794117647058,0.8823529411764706,0.30514705882352944,0,0,0,0,0,0,0,1,1,0.0
4570,300,6.0,0.5,-4.0,0.0,0.1375,-2.8500000000000014,3.054166666666667,8.033333333333331,4.945833333333333,-0.4,2.0875000000000004,0,0,0,0,0,0,0,1,1,1.0
4571,176,3.0,0.5,-3.0,-2.0,-0.0625,52.67857142857143,-7.169642857142858,-24.785714285714285,-4.616071428571427,0.5,-0.9553571428571428,0,0,0,0,0,1,0,1,1,1.0
4572,282,3.0,0.5,-2.0,-4.0,-0.0625,2.3611111111111143,-4.3125,-6.111111111111114,-3.743055555555557,0.22222222222222232,-0.03472222222222232,0,0,0,0,0,0,0,1,1,0.0
4573,278,3.0,1.0,-2.0,1.0,0.2,158.55714285714285,-5.7285714285714295,-6.757142857142856,-5.114285714285714,1.7285714285714284,-2.142857142857143,0,0,0,0,1,0,0,0,0,1.0
4574,300,2.0,1.0,0.0,-2.0,0.0,124.71428571428572,-6.428571428571429,-8.42857142857143,-1.4285714285714306,1.4285714285714286,-1.1428571428571428,0,0,0,0,0,0,0,0,0,1.0
4575,49,3.0,0.6666666666666666,0.0,1.0,0.17991004497751126,3.3853073463268366,-0.8260869565217384,-9.992503748125934,-2.037481259370317,0.07646176911544228,0.6251874062968517,0,0,0,0,1,0,0,1,1,1.0
4576,133,11.0,0.6666666666666666,2.0,3.0,-0.016798418972332016,54.9001976284585,-4.91699604743083,-29.99407114624506,1.6294466403162033,2.2559288537549405,2.7035573122529644,0,0,1,0,1,0,0,1,1,1.0
4577,300,8.0,0.6666666666666666,1.0,0.0,-0.0054347826086956486,24.039402173913043,-11.888586956521738,-40.849184782608695,-10.410326086956523,1.2445652173913044,-0.4470108695652173,0,0,0,0,0,0,0,1,1,0.0
4578,300,5.0,0.6666666666666666,3.0,1.0,-0.13043478260869565,48.09565217391305,-7.6927536231884055,-33.99710144927536,-5.814492753623188,3.269565217391304,4.455072463768117,0,0,0,0,0,0,0,1,1,1.0
4579,265,11.0,0.6666666666666666,2.0,0.0,-0.022326674500587534,26.587544065804938,-9.474735605170387,-37.45475910693302,-0.9964747356051724,1.0317273795534665,0.19741480611045836,0,0,0,0,0,0,0,1,1,1.0
4580,300,1.0,0.6666666666666666,2.0,-1.0,-0.13043478260869565,16.362318840579707,-0.32608695652173836,-13.963768115942031,-2.514492753623191,2.0362318840579707,5.355072463768115,0,0,0,0,0,0,0,1,1,0.0
4581,300,3.0,1.0,5.0,7.0,0.10526315789473684,-11.026315789473685,16.69736842105263,28.986842105263158,28.80263157894737,0.17105263157894735,1.3289473684210527,0,0,0,0,0,0,0,1,0,1.0
4582,270,3.0,1.0,5.0,7.0,0.10526315789473684,16.14035087719298,16.94736842105263,29.403508771929825,29.05263157894737,-0.24561403508771928,2.245614035087719,0,0,0,0,0,0,0,1,1,1.0
4584,61,4.0,0.75,2.0,8.0,0.15384615384615385,11.740384615384617,-0.14423076923077005,1.2980769230769198,1.48076923076923,0.6826923076923077,-0.7211538461538463,0,0,0,0,0,0,0,0,0,1.0
4585,32,4.0,0.75,2.0,3.0,0.16666666666666666,2.8472222222222214,1.8472222222222214,12.541666666666664,2.694444444444443,-0.4027777777777778,0.7361111111111112,0,0,0,0,0,0,0,1,0,1.0
4586,300,4.0,0.75,3.0,7.0,0.16666666666666666,25.708333333333332,5.458333333333332,1.0416666666666643,6.833333333333332,-0.5416666666666666,0.875,0,0,0,0,0,0,0,0,0,1.0
4587,300,3.0,0.75,0.0,3.0,0.21739130434782608,10.081521739130435,-1.070652173913043,-1.625,1.5108695652173907,-0.23369565217391303,-1.875,0,0,0,0,0,0,0,1,0,0.0
4588,26,4.0,1.0,-3.0,1.0,0.15384615384615385,8.043956043956046,3.6593406593406588,0.2087912087912045,-2.197802197802197,0.4505494505494506,-2.5604395604395607,0,0,0,0,0,0,0,0,0,1.0
4589,34,4.0,1.0,-3.0,-4.0,0.16666666666666666,-0.8492063492063497,5.65079365079365,11.452380952380949,-0.9841269841269842,-0.6349206349206349,-1.1031746031746033,0,0,0,0,0,0,0,1,0,1.0
4590,122,2.0,1.0,-6.0,-6.0,0.0,21.781512605042018,14.428571428571429,21.344537815126053,11.042016806722689,1.2605042016806722,3.109243697478991,0,0,0,0,1,0,0,0,0,1.0
4591,300,2.0,1.0,-4.0,-4.0,0.0,75.67857142857143,-1.4464285714285712,-21.964285714285715,-4.678571428571427,0.1428571428571429,-1.5892857142857144,0,0,0,0,0,0,0,0,0,1.0
4592,99,8.0,0.75,-1.0,1.0,0.014354066985645925,-10.101275917065387,-1.4066985645933006,1.235247208931419,2.4298245614035103,-0.24242424242424243,-0.23285486443381176,0,1,0,0,0,0,0,1,0,1.0
4593,151,10.0,0.75,-2.0,-3.0,0.1313131313131313,-8.580808080808076,-5.725829725829724,-8.077200577200578,-5.7857142857142865,-0.5598845598845599,-0.0966810966810967,0,0,1,0,1,0,0,0,0,0.0
4594,300,3.0,0.75,-2.0,-5.0,0.1090909090909091,-30.586363636363632,10.65909090909091,15.954545454545453,9.8,-0.709090909090909,-1.0863636363636362,0,0,1,0,0,0,0,1,0,1.0
4595,152,9.0,0.75,-3.0,-3.0,0.1840909090909091,-39.21136363636363,-9.91590909090909,-14.870454545454546,-11.125,-0.709090909090909,-2.086363636363636,0,0,1,0,0,0,0,0,0,1.0
4596,300,9.0,1.0,2.0,1.0,0.1,29.075,9.825,23.099999999999998,6.700000000000001,0.49999999999999994,1.7,1,0,0,0,0,0,0,1,1,1.0
4597,127,9.0,1.0,2.0,0.0,0.2413793103448276,-11.355172413793102,11.920689655172414,23.679310344827588,6.5827586206896544,-0.027586206896551724,0.6448275862068966,1,0,0,0,0,0,0,1,1,1.0
4598,108,4.0,1.0,-2.0,-5.0,0.0,33.88333333333334,4.466666666666666,12.216666666666669,4.6,0.38333333333333336,1.6333333333333333,1,0,0,0,0,0,0,1,1,1.0
4599,300,6.0,1.0,5.0,3.0,0.125,-10.1875,-0.625,-0.5,1.6875,-0.125,0.3125,1,0,0,0,0,0,0,1,1,1.0
4600,228,1.0,1.0,1.0,3.0,0.0,89.4,-5.699999999999999,-18.85,4.175000000000001,2.675,-3.975,1,0,0,0,1,0,0,0,1,1.0
4601,300,1.0,1.0,1.0,1.0,0.16666666666666666,-15.833333333333334,-4.833333333333334,4.583333333333336,-6.791666666666666,0.375,-1.375,1,0,0,0,0,0,0,1,1,1.0
4603,65,6.0,1.0,-1.0,-5.0,0.0,24.162499999999994,8.825,21.475,3.8874999999999993,-0.4874999999999998,2.1,1,0,0,0,0,0,0,0,0,1.0
4604,300,14.0,1.0,8.0,7.0,-0.116600790513834,-37.38339920948617,0.7173913043478262,-2.604743083003953,-6.584980237154149,-1.3557312252964429,2.5177865612648223,1,0,0,0,0,0,0,1,1,1.0
4605,218,7.0,1.0,0.0,2.0,0.004228329809725151,-9.027484143763218,-4.116279069767442,-12.641649048625794,-9.663847780126849,-0.4725158562367866,0.6649048625792812,1,0,0,0,1,0,0,0,1,1.0
4606,140,3.0,1.0,-2.0,0.0,0.16300940438871475,75.18181818181819,12.793103448275861,13.65987460815047,27.06269592476489,1.1112852664576802,2.8573667711598745,1,0,0,0,0,0,0,1,1,1.0
4607,65,14.0,0.5,7.0,2.0,-0.2681159420289855,-9.398550724637683,-11.282608695652174,-10.195652173913043,-31.29710144927536,0.15942028985507248,0.6086956521739131,1,0,0,0,1,0,0,1,1,1.0
4608,300,6.0,0.5,0.0,-4.0,-0.12280701754385964,41.956140350877185,-12.052631578947368,-5.315789473684209,-26.95614035087719,1.2017543859649122,-2.3421052631578947,1,0,0,0,0,0,0,1,1,1.0
4609,278,7.0,0.5,-5.0,-8.0,0.08771929824561403,-15.35964912280702,-14.105263157894736,-18.0,-36.95614035087719,-0.06140350877192982,1.7105263157894735,1,0,0,0,0,0,0,1,1,0.0
4610,264,5.0,0.5,-3.0,-7.0,-0.3333333333333333,41.57407407407407,-2.4074074074074083,21.22222222222222,-9.203703703703702,0.8333333333333334,0.42592592592592604,1,0,0,0,0,0,0,1,1,0.0
4611,22,14.0,0.6666666666666666,5.0,3.0,0.06521739130434782,-93.99378881987577,1.5745341614906838,-5.624223602484474,-4.701863354037268,-0.9596273291925467,2.108695652173913,1,0,0,0,0,0,0,1,1,1.0
4612,218,7.0,0.6666666666666666,-7.0,-7.0,0.42105263157894735,-99.95488721804512,-1.2481203007518786,-13.42857142857143,-10.360902255639099,-1.1804511278195489,3.2105263157894735,1,0,0,0,0,0,0,1,1,1.0
4613,250,1.0,0.6666666666666666,1.0,0.0,0.0,-54.42857142857143,-8.142857142857142,-25.67857142857143,-16.571428571428573,-0.03571428571428581,-1.0,1,0,0,0,1,0,0,1,1,0.0
4614,235,14.0,0.5,4.0,3.0,0.06521739130434782,-39.565217391304344,9.717391304347826,20.054347826086957,11.869565217391305,-0.9239130434782609,3.108695652173913,1,0,0,0,0,0,0,1,1,1.0
4615,63,9.0,0.5,-9.0,-9.0,0.1956521739130435,-40.23913043478261,7.413043478260869,17.27173913043478,11.130434782608695,-0.9673913043478262,1.0869565217391304,1,0,0,0,1,0,0,1,1,0.0
4616,110,16.0,0.25,1.0,5.0,0.01347962382445142,-74.03197492163011,1.7589341692789962,0.6247648902821332,-6.551724137931034,-0.7197492163009405,0.725705329153605,0,1,0,0,1,0,0,0,0,1.0
4617,300,8.0,0.25,-2.0,-4.0,-0.006060606060606058,-18.784848484848496,3.806060606060605,1.8121212121212125,-0.8999999999999986,1.5181818181818183,0.996969696969697,0,0,1,0,0,0,0,1,0,0.0
4618,300,3.0,0.25,0.0,0.0,0.014229249011857709,-67.96600790513835,3.585770750988141,8.832411067193679,-3.8695652173913047,-0.5818181818181818,1.9288537549407114,0,0,0,0,0,0,0,1,0,0.0
4619,300,6.0,0.25,-2.0,-1.0,0.1494949494949495,-30.581144781144786,2.4319865319865315,-1.3656565656565647,-3.444444444444443,-0.5447811447811448,1.900673400673401,0,0,1,0,0,0,0,1,0,0.0
4620,158,16.0,0.5,2.0,1.0,-0.05015673981191221,-9.186520376175551,-2.0501567398119125,0.6520376175548606,-1.9153605015673971,0.13479623824451403,-2.7288401253918497,0,1,0,0,0,0,0,0,1,0.0
4621,78,8.0,0.5,4.0,0.0,0.0681818181818182,2.0227272727272734,3.93181818181818,17.704545454545453,7.386363636363637,0.36363636363636354,-1.4090909090909092,0,1,0,0,0,0,0,1,1,1.0
4622,28,6.0,0.5,1.0,-1.0,0.25757575757575757,39.28787878787879,-1.5909090909090917,0.015151515151515582,5.030303030303031,0.2727272727272727,-2.0,0,1,0,0,0,0,0,1,1,1.0
4623,300,4.0,0.5,3.0,0.0,-0.0909090909090909,19.31818181818182,0.6818181818181817,9.590909090909093,7.81818181818182,1.2272727272727273,0.40909090909090917,0,1,0,0,0,1,0,1,1,0.0
4624,300,16.0,1.0,2.0,6.0,-0.004702194357366768,27.22257053291536,3.5407523510971783,7.970219435736677,2.993730407523511,0.7711598746081504,0.634796238244514,0,1,0,0,0,0,0,0,1,1.0
4625,300,9.0,1.0,1.0,0.0,0.05802707930367504,94.29593810444875,4.731141199226305,11.431334622823982,11.205029013539653,2.1218568665377178,1.0386847195357833,0,1,0,0,0,0,0,1,1,1.0
4626,269,2.0,1.0,1.0,0.0,0.08300395256916995,49.11462450592885,10.367588932806324,20.003952569169957,17.32806324110672,0.47430830039525684,3.7944664031620547,0,1,0,0,0,0,0,1,1,1.0
4627,130,16.0,0.8,2.0,7.0,-0.18045977011494252,-58.14712643678161,-2.7137931034482765,4.01264367816092,-7.418390804597701,0.39540229885057465,-2.9045977011494255,0,1,0,0,0,0,0,0,1,1.0
4628,281,8.0,0.8,0.0,6.0,-0.1303030303030303,-48.96060606060606,-0.663636363636364,3.3606060606060595,-5.503030303030304,0.2606060606060606,-0.17575757575757578,0,1,0,0,0,0,0,1,1,1.0
4629,300,4.0,0.8,0.0,2.0,-0.26666666666666666,-32.608333333333334,-0.5500000000000007,4.258333333333333,-0.03333333333333499,2.4499999999999997,0.2333333333333334,0,1,0,0,0,0,0,1,1,1.0
4630,7,5.0,0.8,2.0,2.0,-0.15555555555555556,-36.84444444444445,-5.411111111111111,-1.4222222222222243,-8.811111111111112,1.7555555555555555,-3.0999999999999996,0,1,0,0,0,0,0,1,1,0.0
4631,300,7.0,0.8,1.0,2.0,-0.14166666666666666,-0.3583333333333343,1.3249999999999993,8.570833333333333,10.133333333333333,1.3458333333333332,-1.9541666666666666,0,1,0,0,0,0,0,1,1,1.0
4632,300,10.0,0.3333333333333333,3.0,3.0,-0.027631578947368417,-0.8250000000000028,-9.210526315789473,-12.738157894736844,-17.131578947368418,0.13815789473684204,-4.555263157894737,0,0,0,0,0,0,0,0,1,0.0
4633,287,7.0,0.3333333333333333,1.0,0.0,-0.05263157894736842,-49.425925925925924,4.511695906432749,18.088693957115012,-2.798245614035082,0.059454191033138315,-3.0126705653021446,0,0,0,0,0,0,0,1,1,1.0
4634,300,17.0,0.3333333333333333,1.0,3.0,0.0009398496240601503,-42.53571428571429,5.128759398496243,27.933270676691727,-4.185150375939845,0.6203007518796992,0.466165413533834,0,0,0,0,0,0,0,1,1,0.0
4635,149,10.0,0.5,5.0,3.0,0.025,49.8,-2.625,-8.350000000000001,3.125,1.5,0.050000000000000044,0,0,0,0,1,0,0,0,1,1.0
4636,300,4.0,0.5,2.0,1.0,0.0,-23.5625,-0.25,2.625,3.875,0.875,2.8125,0,0,0,0,0,0,0,1,1,0.0
4638,300,5.0,0.6,-1.0,-4.0,-0.0392156862745098,-23.215686274509807,13.93137254901961,29.264705882352942,14.794117647058822,-0.3137254901960784,0.5980392156862744,0,0,1,0,0,0,0,0,0,1.0
4639,300,8.0,0.6,0.0,-3.0,-0.058823529411764705,-21.857685009487668,12.038899430740038,28.778937381404177,15.186907020872866,-0.04554079696394675,3.0559772296015177,0,0,1,0,0,0,0,1,0,1.0
4640,262,8.0,0.6,-2.0,-4.0,0.08633776091081595,-45.6157495256167,10.135673624288426,17.762808349146113,10.412713472485766,-1.0132827324478177,1.217267552182163,0,0,0,0,0,0,0,1,0,1.0
4641,300,6.0,0.6,-1.0,-4.0,0.1633986928104575,-13.433551198257078,3.0239651416122015,2.5065359477124183,0.2908496732026151,-0.49237472766884527,0.6252723311546842,0,0,1,0,0,0,0,1,0,0.0
4642,300,1.0,0.6,-2.0,0.0,0.1633986928104575,-71.80392156862744,-0.06862745098039191,-2.382352941176471,0.06862745098039014,-0.8627450980392156,0.19934640522875813,0,0,1,0,0,0,0,0,0,0.0
4643,300,12.0,1.0,0.0,2.0,0.13953488372093023,31.38709677419355,-5.704426106526631,-16.812453113278323,-3.3818454613653444,1.1672918229557387,-2.828207051762941,0,0,1,0,0,0,0,0,1,1.0
4644,300,14.0,1.0,0.0,-1.0,0.06451612903225806,-22.98387096774193,-4.58064516129032,-11.83870967741936,-11.306451612903228,-0.5161290322580645,-0.870967741935484,0,0,1,0,0,0,0,1,1,1.0
4645,291,12.0,0.0,-3.0,-3.0,-0.07713178294573644,86.9,-4.063565891472868,-7.417829457364341,5.703100775193796,2.5344961240310075,-3.91046511627907,0,0,1,0,0,0,0,0,0,0.0
4646,300,14.0,0.0,-3.0,-6.0,-0.1521505376344086,32.52903225806452,-2.939784946236557,-2.4440860215053775,-2.221505376344087,0.8510752688172043,-1.9532258064516128,0,0,1,0,0,0,1,1,0,0.0
4647,217,1.0,0.0,-1.0,0.0,-0.21666666666666667,85.9,-7.633333333333333,-16.766666666666666,-5.616666666666667,4.883333333333334,-1.0499999999999998,0,0,1,0,0,0,0,1,0,0.0
4648,150,12.0,0.6666666666666666,0.0,3.0,-0.08268733850129198,54.44444444444444,3.7046880767810997,10.380583241048356,13.35548172757475,2.301956441491325,-0.4001476559616095,0,0,1,0,0,0,0,0,0,1.0
4649,60,9.0,0.6666666666666666,-1.0,0.0,0.05277777777777781,-30.630555555555556,-4.190079365079366,-6.793253968253968,-5.3392857142857135,-0.14920634920634918,-1.9896825396825395,0,0,1,0,0,0,0,0,0,0.0
4650,300,5.0,0.6666666666666666,0.0,-1.0,-0.01709401709401709,-7.094017094017097,1.8144078144078133,8.44200244200244,5.542124542124542,0.1636141636141636,-1.155067155067155,0,1,0,0,0,0,0,1,0,1.0
4651,76,12.0,0.5,1.0,7.0,0.13953488372093023,48.36363636363637,-0.839323467230443,-8.651162790697676,5.11522198731501,1.0602536997885834,0.9577167019027482,0,0,1,0,0,0,0,0,0,1.0
4652,300,8.0,0.5,1.0,5.0,0.0,16.976539589442815,4.865102639296188,8.161290322580648,8.497067448680355,-0.10703812316715533,3.7859237536656893,0,0,1,0,0,0,0,1,0,1.0
4653,300,8.0,0.5,0.0,5.0,0.06451612903225806,29.37976539589443,-6.005865102639296,-14.629032258064516,-8.067448680351905,0.4252199413489737,-0.48826979472140764,0,0,1,0,0,0,0,1,0,0.0
4654,267,2.0,0.5,2.0,4.0,0.0,-48.43636363636363,2.4909090909090903,15.600000000000001,-4.354545454545452,-0.9909090909090909,1.618181818181818,0,0,1,0,1,0,0,1,0,0.0
4655,158,12.0,0.6666666666666666,2.0,1.0,0.13953488372093023,-16.950000000000003,8.419767441860465,18.498837209302323,12.519767441860463,0.7511627906976743,1.28953488372093,0,0,1,0,0,0,0,0,1,1.0
4656,300,5.0,0.6666666666666666,2.0,-2.0,0.06451612903225806,-32.14354838709677,7.124193548387096,20.472580645161287,4.1274193548387075,-0.3838709677419354,0.7629032258064515,0,0,0,0,0,0,0,0,1,1.0
4657,100,8.0,0.6666666666666666,1.0,-5.0,0.06666666666666667,-28.116666666666674,6.4833333333333325,12.216666666666667,3.5500000000000007,1.2000000000000002,0.7833333333333333,0,0,1,0,1,0,0,1,1,0.0
4660,242,7.0,0.7142857142857143,-3.0,1.0,0.1400560224089636,-1.2324929971988752,6.291316526610645,23.060224089635852,7.5882352941176485,-0.8291316526610645,1.0294117647058822,0,0,0,0,1,0,0,0,0,1.0
4661,300,20.0,0.7142857142857143,-2.0,-2.0,-0.08400214018191546,61.91225254146603,0.0652755484216172,1.6752273943285196,8.797752808988765,1.6024612092027821,-1.5617977528089888,0,0,0,0,0,0,0,0,0,1.0
4662,300,5.0,0.7142857142857143,-3.0,2.0,0.06349206349206349,84.84126984126985,12.936507936507937,23.158730158730158,26.6031746031746,0.5714285714285712,-0.2857142857142858,0,0,0,0,0,0,0,0,0,1.0
4663,300,10.0,0.7142857142857143,-6.0,-4.0,0.011904761904761904,37.30952380952381,0.5654761904761916,9.672619047619047,3.053571428571429,0.3988095238095237,-1.6071428571428572,0,0,0,0,0,0,0,1,0,0.0
4664,239,4.0,0.7142857142857143,-3.0,-1.0,-0.09523809523809523,33.438095238095244,7.2285714285714295,21.485714285714288,15.933333333333334,0.4571428571428571,1.0666666666666669,0,0,0,0,0,0,0,1,0,0.0
4665,180,2.0,0.7142857142857143,0.0,3.0,-0.09523809523809523,-34.01190476190476,6.095238095238097,13.36904761904762,13.0,-1.392857142857143,0.9166666666666665,0,0,0,0,1,0,0,1,0,1.0
4666,300,3.0,0.7142857142857143,-3.0,1.0,-0.09523809523809523,51.80059523809524,9.074404761904763,30.99404761904762,12.1875,0.4613095238095237,-0.1875,0,0,0,0,0,0,0,1,0,1.0
4667,259,7.0,1.0,1.0,-1.0,0.03529411764705881,18.329411764705885,8.329411764705881,27.84117647058823,7.988235294117649,0.24705882352941178,2.0294117647058822,0,0,0,0,1,0,0,0,1,1.0
