,outcome,time,L_f1,W_f1,L_f2,W_f2,fights_f2,height_y,kd,ctrl,sigster_throw,sigster_land,td_land,head_throw,body_throw,leg_throw,clinch_throw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_ww,method_dec_spl,method_dec_una,method_ko_tko,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch
5117,1.0,294,1.0,4.0,1.0,1.0,2.0,70.0,-0.075,44.5,5.149999999999999,5.850000000000001,1.45,7.1,2.7,-4.65,3.175,0,0,0,0,0,0,0,0,0,0,0,1
5118,0.0,300,2.0,1.0,1.0,1.0,2.0,70.0,-0.125,31.75,-2.125,5.8125,0.5,1.4375,-1.5,-2.0625,-0.4375,0,0,0,0,0,0,0,1,0,1,0,0
5121,1.0,300,2.0,1.0,1.0,1.0,2.0,70.0,0.0,41.138461538461534,-5.092307692307694,-16.384615384615387,-0.10769230769230775,-1.4153846153846157,-3.4,-0.2769230769230768,0.19999999999999996,0,0,0,0,0,1,0,1,0,1,0,0
5122,0.0,70,2.0,0.0,1.0,1.0,2.0,70.0,0.0,24.70512820512821,-6.525641025641027,-21.384615384615387,-0.14102564102564097,-2.782051282051281,-3.3333333333333335,-0.41025641025641024,1.1666666666666665,0,0,0,1,0,0,0,0,1,1,0,0
5123,1.0,300,0.0,3.0,1.0,1.0,2.0,61.0,0.0,157.35,5.100000000000001,-15.933333333333334,2.8499999999999996,0.3000000000000007,2.8000000000000003,2.0,1.116666666666667,0,0,0,0,0,0,0,1,0,0,1,0
5124,0.0,300,2.0,1.0,1.0,1.0,2.0,61.0,0.05,2.9666666666666686,8.55,13.049999999999997,0.46666666666666673,5.083333333333334,2.4166666666666665,1.0499999999999998,1.7666666666666668,0,0,0,0,0,0,1,0,0,1,0,0
5126,1.0,147,0.0,3.0,1.0,0.0,1.0,68.0,0.07692307692307693,77.38461538461539,3.4615384615384617,-11.0,2.3846153846153846,-1.7692307692307692,2.6153846153846154,2.615384615384615,1.2307692307692308,0,0,1,0,0,0,0,0,1,0,1,0
5135,1.0,300,1.0,7.0,2.0,0.0,2.0,71.0,0.02702702702702703,-3.123123123123122,-1.5675675675675684,-10.384384384384383,0.5285285285285286,0.20120120120120077,0.19519519519519535,-1.9639639639639639,0.32432432432432434,0,0,0,0,0,1,0,1,0,1,0,0
5136,1.0,300,3.0,3.0,2.0,0.0,2.0,71.0,0.038461538461538464,-15.401709401709404,4.26923076923077,1.2008547008546984,0.05555555555555558,2.2136752136752147,0.14529914529914545,1.9102564102564101,1.1923076923076923,0,0,1,0,0,0,0,1,0,0,1,0
5137,1.0,211,2.0,6.0,1.0,0.0,1.0,64.0,0.023809523809523808,38.642857142857146,8.166666666666668,12.5,-0.16666666666666674,10.928571428571429,-0.7380952380952381,-2.0238095238095237,2.9761904761904763,0,0,0,0,0,0,0,0,0,1,0,0
5139,0.0,300,3.0,4.0,1.0,3.0,4.0,69.0,-0.08333333333333333,51.361111111111114,7.847222222222223,12.930555555555557,1.0324074074074074,5.763888888888888,2.125,-0.04166666666666652,1.9722222222222223,0,0,0,0,1,0,0,1,0,1,0,0
5142,1.0,236,0.0,4.0,1.0,3.0,4.0,69.0,0.08687943262411348,67.65425531914893,7.203014184397164,11.832446808510639,1.3838652482269502,7.424645390070922,-1.5700354609929077,1.3484042553191489,-3.881205673758865,0,0,0,0,1,0,0,0,1,1,0,0
5143,1.0,300,3.0,4.0,2.0,1.0,3.0,66.0,0.0,-41.722222222222214,7.388888888888889,0.8055555555555571,0.07407407407407418,1.4722222222222214,5.083333333333333,0.8333333333333335,5.638888888888888,0,0,0,0,1,0,0,1,0,1,0,0
5144,1.0,300,2.0,1.0,2.0,1.0,3.0,66.0,0.05,-83.28333333333333,9.05,19.799999999999997,-0.44999999999999996,5.0,3.5,0.5499999999999998,1.9333333333333336,0,0,0,0,1,0,1,0,0,1,0,0
5145,0.0,300,3.0,1.0,2.0,1.0,3.0,66.0,0.0,-84.93333333333334,9.899999999999999,4.850000000000001,0.10000000000000009,4.65,5.05,0.19999999999999996,4.083333333333333,0,0,0,0,1,0,0,1,0,1,0,0
5146,0.0,300,3.0,4.0,0.0,1.0,1.0,68.0,-0.03773584905660377,3.337526205450743,5.237945492662474,2.0178197064989547,0.1495457721872817,4.627882599580712,1.7106918238993707,-1.10062893081761,4.781970649895178,0,0,0,0,1,0,1,0,0,1,0,0
5147,1.0,287,6.0,4.0,1.0,0.0,1.0,67.0,0.23529411764705882,-3.0705882352941174,-2.5,4.8705882352941146,0.18235294117647055,3.382352941176471,-3.594117647058823,-2.2882352941176474,-0.7823529411764705,0,0,0,0,0,0,0,0,1,1,0,0
5148,1.0,256,6.0,4.0,2.0,1.0,3.0,67.0,0.1876750700280112,-69.51820728291317,1.2142857142857135,18.232492997198875,-0.7605042016806722,3.715686274509804,-0.7941176470588234,-1.7072829131652663,-0.3347338935574229,0,0,0,0,0,0,0,0,1,1,0,0
5149,1.0,220,7.0,4.0,2.0,1.0,3.0,67.0,0.043290043290043295,-18.471861471861473,-0.19480519480519476,9.246753246753244,0.4329004329004329,1.5454545454545459,-1.9696969696969697,0.22943722943722955,0.7445887445887447,0,0,0,0,0,0,0,0,1,1,0,0
5150,0.0,300,1.0,1.0,2.0,1.0,3.0,67.0,0.20238095238095238,-68.04761904761905,-5.7857142857142865,-5.238095238095241,-1.0178571428571428,-3.041666666666667,-2.375,-0.36904761904761907,-0.5773809523809523,0,0,0,0,0,0,1,0,0,1,0,0
5151,1.0,300,3.0,3.0,2.0,2.0,4.0,67.0,-0.039408866995073885,17.328407224958948,-1.679802955665025,-0.44663382594417556,0.6666666666666667,-2.152709359605911,0.12151067323481124,0.3513957307060753,-0.28078817733990147,0,0,0,0,0,0,0,1,0,1,0,0
5152,1.0,232,1.0,5.0,2.0,2.0,4.0,67.0,0.11801242236024845,2.1904761904761907,11.198757763975156,4.554865424430638,-0.028985507246376774,10.093167701863353,2.5817805383022776,-1.4761904761904763,-1.4472049689440993,0,0,0,0,0,0,0,0,1,0,0,1
5153,0.0,29,7.0,4.0,2.0,2.0,4.0,67.0,-0.05194805194805194,56.76623376623377,-6.623376623376624,-4.134199134199136,1.2424242424242424,-3.216450216450216,-1.779220779220779,-1.6277056277056277,-0.4458874458874458,0,0,0,0,0,0,0,0,1,1,0,0
5154,0.0,258,3.0,4.0,2.0,2.0,4.0,67.0,-0.09523809523809523,75.23809523809524,-6.428571428571429,-13.38095238095238,0.8095238095238095,-4.761904761904762,0.1904761904761907,-1.8571428571428572,-1.1904761904761905,0,0,0,0,0,0,0,0,1,1,0,0
5156,1.0,206,1.0,3.0,1.0,0.0,1.0,67.0,0.05555555555555555,24.19047619047619,9.396825396825395,18.27777777777778,-0.3412698412698414,10.015873015873016,0.11904761904761907,-0.738095238095238,1.3174603174603174,0,0,0,0,1,0,0,0,1,1,0,0
5161,1.0,300,1.0,5.0,1.0,1.0,2.0,71.0,-0.13095238095238093,-8.285714285714285,9.436507936507937,20.202380952380953,-0.09523809523809523,3.2380952380952372,3.567460317460318,2.630952380952381,2.238095238095238,0,0,0,0,0,0,0,1,0,1,0,0
5162,0.0,300,1.0,0.0,1.0,1.0,2.0,71.0,-0.06140350877192982,47.815789473684205,-0.5146198830409361,-1.2807017543859622,0.8859649122807017,0.4824561403508767,0.7836257309941521,-1.780701754385965,0.5350877192982455,0,0,0,0,0,0,0,1,0,0,1,0
5163,1.0,249,1.0,5.0,1.0,0.0,1.0,68.0,0.03571428571428571,27.547619047619047,13.214285714285715,25.202380952380953,-0.26190476190476186,4.071428571428571,5.345238095238095,3.797619047619048,2.738095238095238,0,0,0,0,0,0,0,0,1,1,0,0
5164,0.0,300,2.0,0.0,0.0,2.0,2.0,69.0,0.125,-8.513888888888886,-19.708333333333332,-23.28472222222222,0.25,-12.909722222222221,-5.527777777777778,-1.2708333333333335,-2.263888888888889,0,0,0,0,0,0,0,1,0,0,1,0
5165,0.0,300,1.0,2.0,0.0,2.0,2.0,69.0,0.2,56.111111111111114,-13.883333333333333,-15.772222222222219,3.05,-8.42222222222222,-5.3277777777777775,-0.1333333333333333,0.11111111111111116,0,0,0,0,0,0,0,1,0,1,0,0
5167,1.0,300,0.0,3.0,1.0,0.0,1.0,69.0,0.0,18.47222222222222,-1.9888888888888907,4.022222222222219,-0.9666666666666663,3.8666666666666654,-4.05,-1.8055555555555554,1.4222222222222225,0,0,1,0,0,0,0,1,0,1,0,0
5169,1.0,300,0.0,2.0,2.0,2.0,4.0,63.0,-0.1,2.200000000000003,5.133333333333334,-2.333333333333332,0.1333333333333333,3.066666666666667,1.6666666666666665,0.3999999999999999,4.2,0,0,0,0,0,0,0,1,0,1,0,0
5170,1.0,300,1.0,2.0,2.0,2.0,4.0,63.0,0.11739130434782608,-19.34347826086956,6.604347826086957,9.0,-2.8086956521739133,6.530434782608696,0.17391304347826075,-0.10000000000000009,0.7217391304347827,0,0,0,0,0,0,1,0,0,1,0,0
5171,0.0,44,3.0,0.0,2.0,2.0,4.0,63.0,-0.1,4.0,-0.10000000000000053,5.5,-2.0,1.3000000000000003,-1.4,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0
5173,1.0,195,3.0,3.0,1.0,0.0,1.0,72.0,-0.3,28.46666666666667,-11.8,-20.766666666666666,2.1333333333333333,-7.433333333333334,-3.0999999999999996,-1.2666666666666666,-0.8666666666666667,0,0,0,0,0,0,0,0,0,0,1,0
5175,1.0,46,0.0,2.0,1.0,0.0,1.0,66.0,0.125,11.375,25.0,51.75,-0.625,25.625,1.0,-1.625,1.375,0,0,0,0,0,0,0,0,1,1,0,0
5176,1.0,300,0.0,2.0,1.0,0.0,1.0,68.0,0.1111111111111111,-81.55555555555557,7.222222222222223,30.222222222222218,-1.6666666666666665,7.111111111111111,-0.11111111111111116,0.2222222222222221,1.8888888888888888,0,0,0,0,0,0,1,0,0,1,0,0
5177,1.0,300,0.0,2.0,2.0,0.0,2.0,67.0,0.0,126.33333333333334,4.777777777777779,3.166666666666668,2.5555555555555554,4.722222222222222,1.1666666666666667,-1.1111111111111112,1.1111111111111112,0,0,0,0,0,0,0,1,0,1,0,0
5178,1.0,300,1.0,1.0,2.0,0.0,2.0,67.0,0.07692307692307693,-4.76923076923077,1.1794871794871806,8.807692307692307,0.5897435897435899,-1.9358974358974361,1.987179487179487,1.1282051282051282,0.3076923076923077,0,0,0,0,0,0,0,1,0,1,0,0
5179,0.0,41,1.0,1.0,3.0,1.0,4.0,69.0,-0.2564102564102564,-12.435897435897438,-8.487179487179485,-8.470085470085472,0.811965811965812,-11.65811965811966,0.15384615384615374,3.017094017094017,-1.2478632478632479,0,0,0,0,0,0,0,0,1,1,0,0
5180,1.0,64,1.0,1.0,3.0,1.0,4.0,69.0,-0.3333333333333333,32.83333333333333,-5.444444444444443,-16.666666666666668,1.0,-10.166666666666668,1.1111111111111107,3.6111111111111107,1.4444444444444444,0,0,0,0,0,0,0,0,0,0,1,0
5181,1.0,131,0.0,4.0,3.0,1.0,4.0,69.0,0.05128205128205132,-19.666666666666668,3.897435897435898,17.376068376068375,-0.1111111111111111,0.49572649572649397,0.6153846153846154,2.786324786324786,-1.170940170940171,0,0,0,0,0,0,0,0,1,1,0,0
5182,1.0,72,1.0,1.0,3.0,1.0,4.0,69.0,-0.3333333333333333,-1.1449275362318865,-0.33333333333333215,7.570048309178745,0.497584541062802,-5.14975845410628,0.17391304347826075,4.642512077294686,-0.3381642512077294,0,0,0,0,0,0,0,0,0,1,0,0
5184,1.0,238,2.0,2.0,2.0,0.0,2.0,74.0,0.0,125.625,3.25,7.1875,1.5625,3.125,-0.0625,0.1875,-0.0625,1,0,0,0,0,0,0,0,0,1,0,0
5185,1.0,135,1.0,3.0,2.0,0.0,2.0,74.0,0.05263157894736842,17.105263157894736,13.05263157894737,24.460526315789473,-0.8421052631578947,7.934210526315789,0.9342105263157894,4.184210526315789,-1.013157894736842,1,0,0,0,0,0,0,0,1,1,0,0
5188,0.0,300,2.0,2.0,0.0,1.0,1.0,73.0,-0.09090909090909091,7.625,-2.75,-0.5170454545454533,1.8352272727272727,-3.579545454545455,0.5056818181818181,0.32386363636363635,-1.6761363636363638,1,0,0,0,0,0,0,1,0,1,0,0
5189,1.0,81,3.0,2.0,3.0,0.0,3.0,63.0,0.0,-8.207792207792203,-4.129870129870131,-4.655844155844154,0.16883116883116878,-3.448051948051948,-0.6363636363636362,-0.045454545454545414,-1.4805194805194806,0,0,0,0,0,0,0,0,0,1,0,0
5190,1.0,61,2.0,4.0,3.0,0.0,3.0,63.0,0.043478260869565216,31.320158102766804,1.4229249011857696,3.5770750988142304,-0.5019762845849802,1.4743083003952568,0.7984189723320161,-0.849802371541502,1.612648221343873,0,0,0,0,0,0,0,0,0,1,0,0
5191,1.0,293,0.0,2.0,3.0,0.0,3.0,63.0,0.0,124.22077922077924,2.298701298701298,5.272727272727273,0.16883116883116878,3.0519480519480515,0.9350649350649354,-1.6883116883116882,1.0909090909090908,0,0,0,0,0,0,0,0,0,1,0,0
5192,1.0,79,3.0,2.0,1.0,0.0,1.0,71.0,0.2222222222222222,34.361111111111114,10.055555555555557,16.77777777777778,-0.38888888888888884,8.194444444444445,0.13888888888888884,1.7222222222222223,-0.05555555555555536,0,0,0,0,0,1,0,0,1,1,0,0
5195,1.0,300,0.0,3.0,1.0,0.0,1.0,73.0,0.0,-15.444444444444446,10.75,15.055555555555557,-0.41666666666666663,-0.8888888888888893,4.583333333333333,7.055555555555556,0.16666666666666652,0,0,0,1,0,0,0,1,0,1,0,0
5196,0.0,76,2.0,0.0,0.0,2.0,2.0,72.0,-0.07142857142857142,-9.92857142857143,-7.4714285714285715,-10.271428571428572,0.842857142857143,-5.728571428571429,-1.6285714285714283,-0.11428571428571432,0.8714285714285714,0,0,0,1,0,0,0,0,0,0,1,0
