,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_diff,reach_diff,kd,subatt,rev,ctrl,sigster_throw,sigster_land,total_str_throw,total_str_land,td_throw,td_land,head_throw,body_throw,leg_throw,clinch_throw,ground_throw,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,method_dec_spl,method_dec_una,method_dq,method_ko_tko,method_sub,method_tko_doc,round_x_2,round_x_3,round_x_4,round_x_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
2888,1.0,300,19.0,4.0,0.3157894736842105,0.75,1.0,1.0,0.14754098360655737,-0.08486017357762776,-0.10125361620057859,-125.91899710703954,15.721311475409838,28.964320154291222,8.783027965284475,21.81870781099325,-0.8293153326904532,-3.0019286403085825,7.673095467695275,4.087753134040502,3.96046287367406,1.821600771456123,-1.38572806171649,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2889,0.0,300,7.0,4.0,0.2857142857142857,0.75,-1.0,1.0,0.14,-0.017647058823529405,-0.017647058823529405,-101.90588235294119,9.379999999999999,36.44235294117647,13.056470588235292,41.85411764705883,-0.7988235294117647,-2.6117647058823525,3.5858823529411774,1.5952941176470588,4.198823529411764,0.33176470588235296,-1.6329411764705883,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2890,0.0,39,19.0,2.0,0.4736842105263157,0.5,0.0,0.0,0.06521739130434782,-0.24713958810068648,-0.10983981693363844,1.5389016018306592,3.8529748283752863,16.17105263157895,-5.032036613272314,6.394164759725406,-0.2574370709382152,-0.06807780320366152,1.4519450800915337,0.0,2.4010297482837526,0.8953089244851258,0.29462242562929086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2891,1.0,162,3.0,2.0,0.3333333333333333,0.5,3.0,0.0,0.3076923076923077,-0.42105263157894735,-0.05465587044534412,-70.29554655870446,10.188259109311742,13.728744939271255,-4.453441295546561,-2.5364372469635583,-1.02834008097166,-2.194331983805668,6.050607287449393,2.0,2.137651821862348,1.4412955465587045,0.5546558704453441,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2892,1.0,300,19.0,5.0,0.4736842105263157,0.6,-1.0,-1.0,-0.13478260869565217,0.17391304347826086,-0.028260869565217395,75.36521739130434,-2.589130434782609,3.8999999999999986,-0.9978260869565219,6.265217391304354,0.6478260869565218,2.2108695652173913,1.428260869565218,-1.5499999999999998,-2.467391304347826,-2.3152173913043477,1.3630434782608696,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2893,0.0,300,6.0,5.0,0.5,0.6,-1.0,2.0,-0.0888888888888889,0.2222222222222222,-0.05,11.07777777777778,-6.488888888888889,-14.405555555555559,-6.483333333333331,-14.88333333333333,-0.033333333333333354,0.2555555555555556,-0.8277777777777775,-0.9944444444444445,-4.666666666666667,-3.2777777777777777,0.3111111111111111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2894,1.0,267,8.0,5.0,0.375,0.6,-1.0,-1.0,-0.2,0.42105263157894735,0.08157894736842104,73.82631578947368,-6.442105263157895,-12.27105263157895,4.034210526315793,-0.12894736842105203,0.905263157894737,2.278947368421053,-0.023684210526315752,-1.5499999999999998,-4.868421052631579,-3.2105263157894735,1.0684210526315787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2895,1.0,300,4.0,5.0,0.5,0.6,0.0,-3.0,-0.2,0.0,-0.05,0.20909090909091077,-2.463636363636363,-5.940909090909091,-8.559090909090907,-12.595454545454544,-0.018181818181818188,0.33636363636363636,1.2227272727272727,-1.0045454545454544,-2.6818181818181817,-2.3636363636363633,-1.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2896,0.0,23,2.0,5.0,0.5,0.6,1.0,2.0,-0.2,0.0,-0.05,34.5,-1.5999999999999996,2.549999999999997,5.050000000000001,9.150000000000006,0.39999999999999997,0.6000000000000001,0.6500000000000004,-1.0499999999999998,-1.2000000000000002,-1.7000000000000002,1.0999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2897,0.0,177,19.0,2.0,0.4736842105263157,0.5,1.0,4.0,-0.05383022774327122,-0.15942028985507245,-0.049689440993788817,-0.07763975155279468,-8.203416149068325,-7.035714285714285,-10.014492753623191,-8.899068322981364,-0.36645962732919246,-0.5129399585921326,-6.402691511387164,-1.0238095238095237,-0.7769151138716355,-2.1009316770186333,-3.289337474120083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2898,1.0,198,11.0,2.0,0.2727272727272727,0.5,2.0,5.0,-0.06641604010025062,-0.07017543859649122,0.11278195488721804,-38.80075187969924,-4.92481203007519,-12.917293233082706,-10.824561403508774,-20.13533834586466,-0.6616541353383457,-1.2343358395989974,-6.117794486215539,0.2656641604010024,0.9273182957393482,-0.8909774436090223,-3.3734335839599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2899,1.0,300,19.0,2.0,0.4736842105263157,1.0,-4.0,-3.0,0.06521739130434782,-0.0533596837944664,-0.0691699604743083,-1.0256916996047494,1.0563241106719357,11.477272727272727,-2.7569169960474333,7.815217391304351,0.029644268774703497,1.0108695652173911,0.5691699604743086,-1.727272727272727,2.2144268774703555,0.6847826086956521,0.29940711462450587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2900,1.0,300,18.0,2.0,0.3888888888888889,1.0,-1.0,-2.0,0.027777777777777776,0.11994949494949494,-0.03535353535353536,-1.618686868686865,4.3510101010101,15.074494949494948,10.327020202020204,22.694444444444443,0.05681818181818177,0.9722222222222223,5.0770202020202015,-0.6022727272727271,-0.12373737373737381,2.3194444444444446,1.164141414141414,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2901,1.0,220,19.0,1.0,0.4736842105263157,1.0,-3.0,-1.0,0.06521739130434782,-0.714975845410628,0.021739130434782608,24.842995169082116,7.621980676328501,25.305555555555557,10.541062801932366,28.759661835748794,0.29227053140096615,0.5108695652173911,5.922705314009662,0.7777777777777777,0.9214975845410627,0.573671497584541,1.996376811594203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2902,1.0,300,7.0,1.0,0.5714285714285714,1.0,-2.0,-5.0,0.09090909090909091,0.2727272727272727,0.045454545454545456,22.43181818181818,4.431818181818182,7.704545454545453,-1.2727272727272734,0.045454545454546746,0.3181818181818182,-1.2727272727272727,4.340909090909091,0.5681818181818181,-0.4772727272727273,1.0454545454545454,2.1363636363636362,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2903,0.0,300,7.0,4.0,0.5714285714285714,0.5,1.0,-1.0,-0.09749670619235837,-0.01712779973649542,-0.012516469038208168,-3.7167325428195,-13.23122529644269,-20.646903820816867,-12.468379446640316,-19.874835309617914,-0.08761528326745721,-0.37417654808959155,-11.525032938076418,-0.428194993412385,-1.2779973649538865,-1.5777338603425561,-0.19696969696969724,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2904,1.0,67,4.0,4.0,0.25,0.5,-2.0,0.0,-0.06719367588932806,-0.077733860342556,-0.057971014492753624,-24.413702239789195,-7.7312252964426875,-8.859025032938078,-5.695652173913043,-6.117259552042157,-0.16337285902503296,-0.5862977602108037,-6.025032938076416,-0.6100131752305666,-1.0961791831357046,-2.653491436100132,0.2424242424242422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2905,1.0,300,19.0,4.0,0.3157894736842105,0.5,-1.0,-2.0,-0.040864813494891905,-0.2570681872178665,-0.04157757186980281,-38.11166547873604,-0.1917320028510332,-1.0194820622475689,-1.0890947968638613,-1.8956996911380344,-0.1762889047279639,-0.6916132097885483,-5.148728914231409,2.6060822047992396,2.350914706581136,-1.2133523402233313,-0.36612021857923516,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2906,0.0,245,2.0,4.0,0.5,0.5,0.0,-3.0,-0.13577421815408086,-0.2372234935163997,-0.057971014492753624,-5.00381388253242,-2.860411899313501,3.9511823035850497,-3.2745995423340943,4.2112890922959565,0.22578184591914563,1.3196033562166285,-5.273836765827612,3.0694126620900075,-0.6559877955758961,0.11365369946605641,-1.4912280701754388,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2907,1.0,152,7.0,2.0,0.5714285714285714,1.0,5.0,5.0,0.05009276437847867,0.23191094619666047,0.045454545454545456,20.018552875695732,-5.358998144712432,-10.259740259740262,-3.813543599257887,-8.434137291280145,-0.17161410018552875,-0.5380333951762524,-0.9397031539888685,-0.7532467532467535,-3.666048237476809,0.4128014842300556,0.7690166975881261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2908,1.0,300,7.0,2.0,0.0,1.0,1.0,1.0,0.13918367346938776,0.19918367346938776,0.0,28.956734693877557,6.419183673469387,17.925714285714285,10.419183673469387,22.920408163265307,-0.029795918367346907,0.23469387755102034,6.4293877551020415,0.6885714285714282,-0.6987755102040811,0.62734693877551,2.4326530612244897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2909,0.0,152,7.0,5.0,0.5714285714285714,0.4,2.0,0.0,0.038277511961722493,0.009569377990430616,-0.13875598086124402,-7.1602870813397175,-5.107655502392344,-5.4138755980861255,-4.614832535885167,-4.533492822966508,-0.2344497607655503,-1.062200956937799,-0.17224880382775165,-1.471291866028708,-3.464114832535885,-0.8492822966507179,-0.4425837320574164,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2910,0.0,136,19.0,5.0,0.3157894736842105,0.4,0.0,-1.0,0.09490940465918896,-0.23037100949094044,-0.16781708369283865,-41.55522001725626,7.931837791199312,14.213546160483173,6.764452113891288,13.445642795513372,-0.32312338222605697,-1.3796376186367558,6.204055220017256,1.5629853321829166,0.1647972389991379,-0.484900776531493,-0.6117342536669543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2911,1.0,300,10.0,5.0,0.0,0.4,3.0,-2.0,0.036257309941520474,-0.16315789473684209,-0.18421052631578946,-46.619883040935676,18.899415204678363,41.3093567251462,16.557894736842105,39.132163742690054,-0.46374269005847957,-1.6228070175438596,15.75906432748538,4.7438596491228076,-1.6035087719298242,-0.18362573099415203,-0.7011695906432749,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2912,0.0,300,6.0,5.0,0.5,0.4,3.0,2.0,-0.05263157894736842,-0.035885167464114825,-0.09330143540669855,39.748803827751196,-4.334928229665071,-5.595693779904305,3.5669856459330163,3.421052631578945,0.26555023923444976,-0.2894736842105263,-0.8540669856459333,0.43779904306220097,-3.918660287081339,-1.8947368421052633,-0.2153110047846889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2913,1.0,165,9.0,5.0,0.1111111111111111,0.4,-2.0,-5.0,0.23308270676691728,-0.19172932330827067,-0.18421052631578946,0.30075187969924855,-2.182330827067668,-4.796992481203006,-5.092105263157894,-7.650375939849628,0.41165413533834583,0.21052631578947367,1.4154135338345863,-2.1109022556390977,-1.4868421052631575,-2.037593984962406,0.8853383458646618,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2914,1.0,182,7.0,2.0,0.5714285714285714,1.0,-2.0,0.0,0.09090909090909091,0.2727272727272727,-0.05454545454545455,-1.2181818181818187,-6.91818181818182,-2.9454545454545453,-8.572727272727274,-5.054545454545455,-0.08181818181818185,-0.6727272727272726,0.8909090909090907,-2.881818181818182,-4.927272727272728,0.34545454545454546,-0.5636363636363639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2915,1.0,300,5.0,2.0,0.2,1.0,2.0,2.0,0.09375,0.3125,0.024999999999999994,3.1000000000000014,6.837499999999999,19.25625,3.8249999999999993,16.2125,-0.15000000000000002,0.2250000000000001,11.45625,-1.3562500000000002,-3.2625,-0.54375,-1.9187500000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2916,0.0,201,7.0,5.0,0.5714285714285714,0.6,2.0,-1.0,-0.07575757575757575,0.20606060606060606,-0.02121212121212121,22.015151515151516,-2.0181818181818176,-6.912121212121214,0.46060606060605913,-4.487878787878785,-0.2818181818181818,-0.706060606060606,0.39090909090909065,-1.6818181818181819,-0.7272727272727273,-0.02121212121212146,0.7030303030303029,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2917,1.0,236,5.0,5.0,0.6,0.6,3.0,-2.0,-0.09689922480620154,0.0031007751937984496,-0.06666666666666667,1.5077519379845015,5.04418604651163,6.400775193798452,6.024031007751939,7.036434108527132,-0.5069767441860464,-1.1077519379844962,3.2418604651162797,-0.03488372093023262,1.8372093023255816,0.49147286821705416,0.7992248062015503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2918,1.0,300,14.0,5.0,0.4285714285714285,0.6,0.0,-4.0,-0.04901960784313725,-0.06666666666666667,-0.06666666666666667,-29.67647058823529,13.574509803921568,19.378431372549016,12.42941176470588,18.103921568627456,-0.6,-1.3549019607843138,6.094117647058824,2.8725490196078427,4.607843137254902,-0.8117647058823532,-0.903921568627451,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2919,0.0,300,8.0,5.0,0.625,0.6,1.0,1.0,0.007246376811594207,0.1507246376811594,0.020289855072463767,17.615942028985508,-0.5043478260869563,-4.844927536231886,2.0376811594202895,-2.1420289855072454,-0.4695652173913043,-1.1072463768115943,-0.6130434782608694,-0.8043478260869565,0.9130434782608696,-0.023188405797101463,0.4797101449275363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2920,1.0,169,3.0,5.0,0.0,0.6,2.0,0.0,-0.023809523809523808,0.07619047619047618,-0.06666666666666667,-7.38095238095238,-5.3428571428571425,-16.652380952380952,-6.40952380952381,-18.104761904761904,-0.3142857142857143,-1.0761904761904761,-3.271428571428572,-2.7142857142857144,0.6428571428571428,-2.066666666666667,-0.9333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2921,1.0,120,21.0,3.0,0.1428571428571428,0.6666666666666666,1.0,1.0,0.006587615283267456,0.19894598155467721,-0.03293807641633729,1.0803689064558597,3.913043478260871,3.7378129117259533,4.604743083003953,3.420289855072461,-0.04874835309617914,-0.17127799736495386,5.934123847167326,-2.662714097496706,0.64163372859025,3.077733860342556,-2.393939393939394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2922,0.0,150,9.0,3.0,0.2222222222222222,0.6666666666666666,4.0,4.0,0.005681818181818177,0.01325757575757576,-0.04924242424242425,-8.19318181818182,2.208333333333332,2.094696969696969,6.59659090909091,5.8125,-0.22537878787878787,-0.6060606060606061,0.6931818181818183,-1.2424242424242427,2.757575757575758,1.3920454545454546,-3.3522727272727275,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2923,1.0,300,3.0,3.0,0.0,0.6666666666666666,3.0,-1.0,0.03246753246753245,-0.09090909090909091,-0.09090909090909091,-49.63961038961039,10.75,7.672077922077918,7.551948051948052,3.1785714285714306,-0.41883116883116883,-1.12987012987013,6.175324675324676,-2.0162337662337664,6.590909090909091,3.061688311688312,-4.2272727272727275,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2924,1.0,300,21.0,5.0,0.1428571428571428,0.4,0.0,-2.0,-0.275879917184265,0.25414078674948243,0.02225672877846791,30.14855072463768,2.5201863354037286,4.10144927536232,0.23136645962732771,1.956004140786746,0.2272256728778468,0.7800207039337475,4.151656314699794,-1.3964803312629397,-0.23498964803312639,1.4446169772256732,-0.4166666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2925,1.0,152,21.0,5.0,0.1428571428571428,0.4,0.0,-2.0,-0.275879917184265,0.25414078674948243,0.02225672877846791,30.14855072463768,2.5201863354037286,4.10144927536232,0.23136645962732771,1.956004140786746,0.2272256728778468,0.7800207039337475,4.151656314699794,-1.3964803312629397,-0.23498964803312639,1.4446169772256732,-0.4166666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2926,0.0,106,21.0,5.0,0.1428571428571428,0.4,0.0,-2.0,-0.275879917184265,0.25414078674948243,0.02225672877846791,30.14855072463768,2.5201863354037286,4.10144927536232,0.23136645962732771,1.956004140786746,0.2272256728778468,0.7800207039337475,4.151656314699794,-1.3964803312629397,-0.23498964803312639,1.4446169772256732,-0.4166666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2927,0.0,300,10.0,5.0,0.4,0.4,3.0,2.0,-0.4087301587301587,0.3253968253968254,0.06150793650793651,9.638888888888886,0.051587301587300516,5.111111111111114,6.077380952380949,12.29960317460317,0.07142857142857142,0.623015873015873,0.9523809523809526,0.009920634920634885,-0.9107142857142856,2.5714285714285716,-1.7777777777777777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2928,0.0,67,6.0,5.0,0.6666666666666666,0.4,-5.0,-3.0,-0.3531746031746032,-0.03571428571428571,-0.03571428571428571,-23.75,-3.670634920634921,6.777777777777779,-8.964285714285715,1.4246031746031704,-0.011904761904761918,-0.1547619047619048,-5.242063492063492,0.9682539682539679,0.6031746031746033,-1.1785714285714284,-2.638888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2929,1.0,300,21.0,4.0,0.1428571428571428,0.75,-1.0,-1.0,0.05507246376811595,0.08985507246376812,-0.008695652173913042,36.03188405797101,12.713043478260872,14.501449275362319,14.495652173913044,16.620289855072464,0.13913043478260873,0.7014492753623188,11.782608695652176,-0.08695652173913038,1.0173913043478258,2.756521739130435,1.5333333333333334,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2930,1.0,300,9.0,4.0,0.4444444444444444,0.75,0.0,0.0,-0.08205128205128205,-0.2,0.010256410256410262,66.28717948717949,0.671794871794873,-3.215384615384618,4.441025641025643,1.5846153846153896,0.7589743589743589,1.9333333333333336,-1.897435897435897,1.1025641025641022,1.4666666666666666,0.3128205128205128,0.02051282051282044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2931,1.0,299,7.0,4.0,0.2857142857142857,0.75,5.0,3.0,0.014814814814814808,-0.014814814814814836,0.007407407407407404,-7.199999999999999,6.281481481481482,11.288888888888884,6.392592592592592,11.200000000000003,-0.1925925925925926,-0.1777777777777778,3.333333333333333,1.9629629629629632,0.9851851851851852,0.28148148148148144,-0.09629629629629632,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2933,1.0,294,21.0,3.0,0.1428571428571428,0.6666666666666666,2.0,8.0,0.021739130434782622,0.12318840579710147,0.057971014492753624,-5.823671497584549,10.968599033816426,20.10144927536232,8.584541062801932,17.086956521739125,-0.538647342995169,-0.28743961352657,10.282608695652174,-0.4202898550724634,1.1062801932367148,2.178743961352657,-0.16666666666666652,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2934,1.0,245,5.0,3.0,0.2,0.6666666666666666,2.0,10.0,0.29761904761904767,-0.13095238095238093,0.03571428571428571,-35.97222222222223,8.448412698412698,16.0,8.353174603174605,15.13095238095238,-0.7658730158730158,-1.0674603174603174,6.13095238095238,0.9761904761904763,1.3412698412698412,0.734126984126984,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2935,0.0,28,3.0,3.0,0.3333333333333333,0.6666666666666666,1.0,2.0,-0.16666666666666666,-0.04166666666666666,0.125,6.0277777777777715,-3.0694444444444446,-5.125,-3.7361111111111107,-6.083333333333336,-0.4444444444444444,-0.7638888888888888,-2.208333333333334,-1.1666666666666665,0.3055555555555556,-0.8194444444444444,-2.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2936,1.0,203,21.0,7.0,0.1428571428571428,0.4285714285714285,-2.0,3.0,0.09951690821256039,0.18985507246376812,0.057971014492753624,43.17632850241546,-10.775845410628019,-26.076328502415457,-8.704347826086956,-23.790821256038647,0.3169082125603865,0.9347826086956522,-4.406280193236714,-5.78695652173913,-0.5826086956521741,0.9120772946859903,0.4555555555555557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2937,1.0,300,14.0,7.0,0.3571428571428571,0.4285714285714285,-5.0,-3.0,0.03015873015873015,0.2333333333333333,0.07142857142857142,85.42063492063491,-13.974603174603175,-28.392063492063492,-5.733333333333331,-18.996825396825393,1.1253968253968254,2.857142857142857,-9.64126984126984,-5.0095238095238095,0.676190476190476,1.0746031746031743,4.074603174603174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2938,0.0,238,19.0,7.0,0.3157894736842105,0.4285714285714285,-3.0,1.0,0.05865209471766848,-0.06721311475409836,0.01639344262295082,5.064663023679419,-10.967577413479052,-27.095810564663026,-9.793442622950817,-25.68652094717668,0.1406193078324226,0.24316939890710385,-9.555009107468123,-3.1808743169398905,1.7683060109289621,-0.30127504553734097,0.08943533697632056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2939,0.0,289,3.0,7.0,0.6666666666666666,0.4285714285714285,-3.0,-2.0,0.07777777777777777,-0.1,0.0,-6.3888888888888875,-20.355555555555554,-32.01111111111111,-22.233333333333334,-33.37777777777777,0.2444444444444444,1.0,-11.855555555555556,-6.2,-2.3,-1.8777777777777778,-1.3777777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2940,1.0,300,5.0,7.0,0.2,0.4285714285714285,-2.0,5.0,0.3753968253968254,-0.0642857142857143,0.03571428571428571,13.027777777777779,-13.296031746031748,-30.177777777777777,-8.935714285714283,-25.746825396825393,0.08968253968253968,0.1547619047619048,-8.557936507936509,-4.390476190476191,-0.3476190476190477,-0.5325396825396829,0.8722222222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2941,0.0,191,4.0,7.0,0.5,0.4285714285714285,-3.0,-1.0,-0.08888888888888889,-0.1,0.0,10.186868686868689,-22.052525252525253,-45.26868686868687,-23.309090909090905,-46.756565656565655,0.09292929292929293,0.4696969696969697,-16.24949494949495,-5.487878787878788,-0.31515151515151496,-1.0747474747474748,-1.8777777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2942,0.0,300,4.0,7.0,1.0,0.4285714285714285,-1.0,-1.0,-0.04722222222222223,0.024999999999999994,0.20833333333333334,3.5694444444444464,-20.772222222222226,-15.886111111111113,-16.191666666666666,-10.12777777777778,0.07777777777777777,0.33333333333333337,-14.438888888888888,-5.658333333333333,-0.6749999999999998,-1.5861111111111112,-1.1277777777777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2943,1.0,42,21.0,2.0,0.1428571428571428,0.5,1.0,4.0,0.18840579710144928,0.2898550724637681,0.057971014492753624,32.989459815546766,11.276679841897234,19.19235836627141,14.604743083003951,22.965744400527008,0.22397891963109356,0.4650856389986825,11.843214756258234,-0.2990777338603423,-0.26745718050065914,1.986824769433465,2.3333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2944,0.0,300,5.0,2.0,0.8,0.5,0.0,1.0,0.0625,0.0,0.0625,111.6534090909091,-2.4488636363636367,-5.22159090909091,13.721590909090908,11.732954545454547,0.2556818181818182,0.9886363636363636,-1.0852272727272725,0.14204545454545459,-1.5056818181818183,-1.1363636363636365,2.4375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2945,1.0,92,21.0,6.0,0.1428571428571428,0.5,-4.0,-1.0,0.09749670619235837,0.01712779973649542,-0.03293807641633729,10.807641633728586,9.640316205533598,14.465085638998687,3.9683794466403164,7.783926218708828,0.13306982872200268,0.010540184453228019,11.29776021080369,-1.5718050065876152,-0.08563899868247704,1.986824769433465,-3.393939393939394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2946,1.0,300,14.0,6.0,0.3571428571428571,0.5,-7.0,-7.0,0.02813852813852813,0.06060606060606061,-0.019480519480519487,53.051948051948045,6.441558441558442,12.149350649350652,6.939393939393941,12.577922077922082,0.9415584415584415,1.932900432900433,6.062770562770563,-0.7943722943722946,1.173160173160173,2.149350649350649,0.22510822510822504,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2947,1.0,207,6.0,6.0,0.3333333333333333,0.5,-6.0,-9.0,0.07575757575757575,-0.10606060606060605,-0.09090909090909091,16.631313131313135,-1.3282828282828287,-5.636363636363633,-4.616161616161616,-9.303030303030297,0.6717171717171717,0.297979797979798,1.0151515151515156,-1.1515151515151518,-1.1919191919191918,-0.19191919191919204,-3.2272727272727275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2948,0.0,271,7.0,6.0,0.4285714285714285,0.5,-6.0,-5.0,-0.043290043290043295,-0.2727272727272727,0.09956709956709955,28.956709956709958,0.012987012987013102,1.6017316017316077,-5.346320346320347,-3.826839826839823,0.34632034632034636,0.051948051948051965,-0.15151515151515138,0.18181818181818166,-0.017316017316017174,-0.6839826839826841,-3.917748917748918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2949,0.0,300,4.0,6.0,0.75,0.5,-5.0,-5.0,0.07575757575757575,-0.21717171717171715,-0.09090909090909091,-29.14646464646465,2.0606060606060588,5.696969696969703,-1.1717171717171695,2.1414141414141454,-0.1616161616161616,-0.9242424242424242,3.904040404040403,-0.262626262626263,-1.5808080808080807,-0.9141414141414143,-3.8939393939393945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
