,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_x,reach_x,height_y,reach_y,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,round_2,round_3,round_4,round_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
4511,1.0,300,4.0,5.0,0.5,0.6,68.0,67.0,69.0,71.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4512,0.0,300,3.0,5.0,1.0,0.6,65.0,70.0,69.0,71.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4513,0.0,169,2.0,5.0,1.0,0.6,68.0,68.0,69.0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4514,1.0,115,9.0,5.0,0.1111111111111111,0.6,66.0,66.0,69.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4516,1.0,26,10.0,2.0,0.4,1.0,74.0,75.0,72.0,70.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4517,1.0,300,9.0,2.0,0.3333333333333333,1.0,71.0,75.0,72.0,70.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4519,1.0,300,11.0,3.0,0.45454545454545453,0.3333333333333333,72.0,73.0,74.0,75.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4520,0.0,300,14.0,3.0,0.42857142857142855,0.3333333333333333,83.0,84.0,74.0,75.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4521,0.0,300,4.0,3.0,0.25,0.3333333333333333,76.0,81.0,74.0,75.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4522,1.0,300,16.0,3.0,0.4375,1.0,75.0,80.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4523,1.0,300,9.0,3.0,0.0,1.0,74.0,74.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4524,1.0,269,2.0,3.0,0.0,1.0,74.0,74.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4525,1.0,300,17.0,4.0,0.17647058823529413,0.75,64.0,65.0,64.0,64.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4526,1.0,300,12.0,4.0,0.25,0.75,63.0,66.0,64.0,64.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4527,1.0,300,13.0,4.0,0.38461538461538464,0.75,65.0,67.0,64.0,64.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4528,0.0,300,7.0,4.0,0.42857142857142855,0.75,65.0,66.0,64.0,64.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4529,1.0,300,5.0,4.0,0.8,0.5,70.0,72.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4530,0.0,30,10.0,4.0,0.5,0.5,69.0,70.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4531,0.0,300,7.0,4.0,0.5714285714285714,0.5,70.0,71.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4532,1.0,300,24.0,4.0,0.25,0.5,73.0,73.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4533,1.0,86,6.0,8.0,0.0,0.625,74.0,78.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4534,0.0,300,7.0,8.0,0.2857142857142857,0.625,74.0,79.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4535,1.0,175,13.0,8.0,0.15384615384615385,0.625,74.0,76.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4536,1.0,92,10.0,8.0,0.3,0.625,73.0,74.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4537,0.0,300,5.0,8.0,0.6,0.625,73.0,73.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4538,1.0,116,3.0,8.0,0.6666666666666666,0.625,75.0,74.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4539,1.0,260,2.0,8.0,0.0,0.625,76.0,84.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4540,0.0,300,3.0,8.0,0.6666666666666666,0.625,74.0,75.0,74.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4541,1.0,300,18.0,2.0,0.2777777777777778,1.0,70.0,73.0,70.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4542,1.0,101,6.0,2.0,0.5,1.0,70.0,72.0,70.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4544,0.0,300,11.0,3.0,0.36363636363636365,0.3333333333333333,70.0,72.0,69.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4545,0.0,300,3.0,3.0,0.6666666666666666,0.3333333333333333,69.0,73.0,69.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4546,1.0,300,24.0,3.0,0.25,0.3333333333333333,73.0,73.0,69.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4547,1.0,249,8.0,8.0,0.375,0.625,78.0,79.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4548,1.0,114,9.0,8.0,0.4444444444444444,0.625,76.0,78.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4549,0.0,119,7.0,8.0,0.2857142857142857,0.625,74.0,76.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4550,1.0,246,6.0,8.0,0.16666666666666666,0.625,76.0,78.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4551,1.0,178,11.0,8.0,0.45454545454545453,0.625,72.0,73.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4552,1.0,300,4.0,8.0,0.0,0.625,76.0,82.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4553,0.0,268,1.0,8.0,1.0,0.625,78.0,81.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4554,0.0,264,1.0,8.0,1.0,0.625,74.0,77.0,75.0,82.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4555,1.0,236,5.0,5.0,0.6,0.6,71.0,70.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4556,0.0,201,7.0,5.0,0.5714285714285714,0.6,70.0,71.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4557,1.0,169,3.0,5.0,0.0,0.6,70.0,72.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4558,0.0,300,8.0,5.0,0.625,0.6,69.0,73.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4559,1.0,300,14.0,5.0,0.42857142857142855,0.6,68.0,68.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4560,1.0,300,4.0,1.0,0.5,1.0,73.0,75.0,72.0,72.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4561,1.0,198,4.0,3.0,0.25,0.6666666666666666,68.0,70.0,71.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4562,1.0,300,8.0,3.0,0.375,0.6666666666666666,69.0,70.0,71.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4565,1.0,129,5.0,3.0,0.2,0.6666666666666666,69.0,70.0,67.0,67.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4566,1.0,300,14.0,3.0,0.2857142857142857,0.6666666666666666,66.0,67.0,67.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4567,0.0,300,18.0,3.0,0.2777777777777778,0.6666666666666666,70.0,73.0,67.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4568,1.0,192,1.0,1.0,0.0,1.0,73.0,71.0,70.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4569,1.0,300,7.0,8.0,0.42857142857142855,0.625,68.0,68.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4570,1.0,300,27.0,8.0,0.3333333333333333,0.625,68.0,71.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4571,1.0,300,15.0,8.0,0.3333333333333333,0.625,71.0,76.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4572,0.0,300,3.0,8.0,0.6666666666666666,0.625,72.0,73.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4573,1.0,66,17.0,8.0,0.5294117647058824,0.625,70.0,73.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4574,0.0,300,4.0,8.0,0.5,0.625,73.0,75.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4575,1.0,300,7.0,8.0,0.2857142857142857,0.625,69.0,71.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4576,0.0,300,3.0,8.0,1.0,0.625,67.0,70.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4577,1.0,300,17.0,1.0,0.5294117647058824,1.0,71.0,75.0,72.0,75.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4581,1.0,300,5.0,5.0,0.4,0.8,73.0,74.0,68.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4582,1.0,31,5.0,5.0,0.2,0.8,68.0,71.0,68.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4583,0.0,29,6.0,5.0,0.5,0.8,72.0,73.0,68.0,71.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
4584,1.0,300,5.0,5.0,0.6,0.8,70.0,73.0,68.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4585,1.0,300,11.0,5.0,0.45454545454545453,0.8,69.0,69.0,68.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4587,1.0,21,16.0,5.0,0.4375,0.6,74.0,75.0,67.0,72.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
4588,0.0,300,5.0,5.0,0.4,0.6,73.0,75.0,67.0,72.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4589,0.0,300,14.0,5.0,0.5,0.6,72.0,79.0,67.0,72.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4590,1.0,300,17.0,5.0,0.29411764705882354,0.6,72.0,75.0,67.0,72.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4591,1.0,300,10.0,5.0,0.5,0.6,69.0,70.0,67.0,72.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4596,1.0,266,7.0,5.0,0.42857142857142855,1.0,66.0,65.0,65.0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4597,1.0,187,13.0,5.0,0.38461538461538464,1.0,65.0,67.0,65.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4598,1.0,196,12.0,5.0,0.08333333333333333,1.0,66.0,67.0,65.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4599,1.0,250,10.0,5.0,0.6,1.0,67.0,69.0,65.0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4601,1.0,300,14.0,3.0,0.35714285714285715,0.6666666666666666,71.0,73.0,70.0,71.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4602,1.0,300,18.0,3.0,0.16666666666666666,0.6666666666666666,69.0,70.0,70.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4603,0.0,112,8.0,3.0,0.625,0.6666666666666666,69.0,73.0,70.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4604,0.0,300,4.0,3.0,0.75,0.6666666666666666,66.0,69.0,66.0,67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4605,1.0,300,7.0,3.0,0.42857142857142855,0.6666666666666666,65.0,66.0,66.0,67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4606,1.0,300,7.0,3.0,0.42857142857142855,0.6666666666666666,63.0,64.0,66.0,67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4610,1.0,127,9.0,8.0,0.2222222222222222,0.625,72.0,74.0,71.0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4611,0.0,28,9.0,8.0,0.5555555555555556,0.625,72.0,74.0,71.0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4612,1.0,233,4.0,8.0,0.0,0.625,71.0,72.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4613,0.0,91,17.0,8.0,0.5294117647058824,0.625,73.0,76.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4614,1.0,77,9.0,8.0,0.2222222222222222,0.625,72.0,74.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4615,1.0,300,8.0,8.0,0.375,0.625,72.0,75.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4616,1.0,300,10.0,8.0,0.3,0.625,73.0,74.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4617,0.0,300,17.0,8.0,0.5294117647058824,0.625,73.0,76.0,71.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4618,1.0,51,13.0,5.0,0.46153846153846156,0.6,71.0,76.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4619,1.0,300,10.0,5.0,0.4,0.6,70.0,71.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4620,0.0,151,8.0,5.0,0.625,0.6,69.0,73.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4621,1.0,300,8.0,5.0,0.5,0.6,70.0,70.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4622,0.0,230,18.0,5.0,0.16666666666666666,0.6,69.0,70.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4623,1.0,300,3.0,4.0,0.3333333333333333,0.75,71.0,75.0,71.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4624,1.0,300,5.0,4.0,0.4,0.75,73.0,75.0,71.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4625,0.0,300,8.0,4.0,0.625,0.75,71.0,74.0,71.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4626,1.0,300,21.0,4.0,0.2857142857142857,0.75,75.0,80.0,71.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4627,1.0,252,4.0,4.0,0.25,0.75,64.0,64.0,66.0,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4629,1.0,228,6.0,4.0,0.0,0.75,65.0,66.0,66.0,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4630,1.0,133,1.0,4.0,0.0,0.75,67.0,71.0,66.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4631,1.0,300,6.0,2.0,0.5,1.0,70.0,70.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4632,1.0,300,8.0,2.0,0.125,1.0,72.0,72.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4635,1.0,300,18.0,3.0,0.3888888888888889,0.6666666666666666,70.0,71.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4636,0.0,300,3.0,3.0,0.3333333333333333,0.6666666666666666,67.0,69.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4637,1.0,137,3.0,3.0,0.3333333333333333,0.6666666666666666,69.0,71.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4638,0.0,300,4.0,2.0,0.25,0.0,72.0,75.0,75.0,78.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4639,0.0,300,3.0,2.0,0.6666666666666666,0.0,75.0,77.0,75.0,78.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4640,0.0,57,2.0,1.0,1.0,0.0,69.0,70.0,72.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4641,1.0,300,6.0,5.0,0.0,0.6,65.0,66.0,66.0,66.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4642,1.0,300,4.0,5.0,0.0,0.6,64.0,64.0,66.0,66.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4643,0.0,300,11.0,5.0,0.6363636363636364,0.6,66.0,68.0,66.0,66.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4645,0.0,300,4.0,5.0,0.75,0.6,69.0,74.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4646,1.0,300,10.0,6.0,0.2,0.6666666666666666,67.0,69.0,73.0,72.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4647,0.0,103,3.0,6.0,0.3333333333333333,0.6666666666666666,67.0,70.0,73.0,72.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4648,1.0,142,19.0,6.0,0.3157894736842105,0.6666666666666666,68.0,70.0,73.0,72.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4649,1.0,300,6.0,6.0,0.5,0.6666666666666666,71.0,73.0,73.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4650,0.0,194,2.0,6.0,1.0,0.6666666666666666,71.0,74.0,73.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4651,1.0,88,4.0,6.0,0.75,0.6666666666666666,68.0,68.0,73.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4652,0.0,28,3.0,3.0,0.3333333333333333,0.6666666666666666,68.0,66.0,67.0,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4653,1.0,245,5.0,3.0,0.2,0.6666666666666666,69.0,74.0,67.0,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4654,1.0,294,21.0,3.0,0.14285714285714285,0.6666666666666666,69.0,72.0,67.0,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4657,0.0,300,1.0,2.0,1.0,0.0,71.0,73.0,69.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4658,0.0,300,1.0,2.0,1.0,0.0,70.0,71.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4659,1.0,148,2.0,2.0,0.5,1.0,72.0,70.0,74.0,75.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4660,1.0,217,14.0,2.0,0.5,1.0,72.0,79.0,74.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4662,0.0,300,5.0,2.0,0.4,0.0,67.0,67.0,67.0,68.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4664,0.0,54,10.0,2.0,0.5,0.5,69.0,70.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4665,1.0,114,1.0,2.0,0.0,0.5,70.0,72.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4666,1.0,300,1.0,2.0,0.0,1.0,67.0,68.0,67.0,69.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4667,1.0,300,4.0,2.0,0.25,1.0,64.0,64.0,67.0,69.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4668,1.0,300,2.0,3.0,0.5,0.3333333333333333,72.0,71.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4669,0.0,300,1.0,3.0,1.0,0.3333333333333333,68.0,70.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4671,1.0,285,10.0,1.0,0.5,1.0,75.0,77.0,73.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4672,0.0,173,10.0,2.0,0.3,0.5,66.0,66.0,68.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4673,1.0,81,4.0,2.0,0.5,0.5,66.0,68.0,68.0,69.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4674,1.0,300,10.0,4.0,0.4,1.0,74.0,75.0,73.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4675,1.0,300,11.0,4.0,0.2727272727272727,1.0,72.0,77.0,73.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4676,1.0,300,3.0,4.0,0.3333333333333333,1.0,72.0,72.0,73.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4677,1.0,300,9.0,4.0,0.3333333333333333,1.0,73.0,78.0,73.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4682,1.0,300,14.0,3.0,0.42857142857142855,1.0,83.0,84.0,75.0,77.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4683,1.0,218,7.0,3.0,0.42857142857142855,1.0,75.0,79.0,75.0,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4684,1.0,140,3.0,3.0,0.0,1.0,73.0,77.0,75.0,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4685,1.0,41,4.0,2.0,0.75,0.5,76.0,82.0,76.0,81.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4686,0.0,129,7.0,2.0,0.5714285714285714,0.5,71.0,74.0,76.0,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4687,1.0,185,4.0,3.0,0.25,0.6666666666666666,70.0,73.0,69.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4688,1.0,300,3.0,3.0,0.3333333333333333,0.6666666666666666,67.0,71.0,69.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4690,1.0,300,8.0,2.0,0.0,1.0,74.0,74.0,72.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4691,1.0,300,4.0,2.0,0.0,1.0,72.0,75.0,72.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4692,1.0,150,6.0,3.0,0.5,1.0,70.0,70.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4693,1.0,132,6.0,3.0,0.3333333333333333,1.0,69.0,71.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
4695,1.0,300,5.0,6.0,0.4,0.6666666666666666,70.0,69.0,66.0,66.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4696,0.0,300,3.0,6.0,1.0,0.6666666666666666,66.0,70.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4697,1.0,111,17.0,6.0,0.29411764705882354,0.6666666666666666,65.0,66.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4698,1.0,153,7.0,6.0,0.0,0.6666666666666666,66.0,67.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4699,0.0,269,3.0,6.0,1.0,0.6666666666666666,64.0,66.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4700,1.0,300,7.0,6.0,0.42857142857142855,0.6666666666666666,63.0,64.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4706,1.0,73,7.0,2.0,0.42857142857142855,0.5,75.0,79.0,75.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4707,0.0,124,2.0,2.0,0.5,0.5,77.0,79.0,75.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4708,1.0,300,8.0,3.0,0.375,0.6666666666666666,72.0,73.0,76.0,76.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4709,0.0,194,3.0,3.0,0.6666666666666666,0.6666666666666666,71.0,75.0,76.0,76.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4710,1.0,63,2.0,3.0,0.5,0.6666666666666666,71.0,73.0,76.0,76.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
