,first,last,nickname,fighter_id
2985,Charles,Radtke,Chuck Buffalo,feedf3053472fe56
2986,Loik,Radzhabov,The Tajik Tank,8c169fbe1ac33637
2987,Gilbert,Rael,,6cc25d19a891f435
2988,Josh,Rafferty,,ff2c606c8bc365e3
2989,Amir,Rahnavardi,,bc7f7f0ba3db74d2
2990,Ricky,Rainey,The Sniper,9b1e3fb4f8cbd5b7
2991,Shavkat,Rakhmonov,Nomad,01afe0916a40c7c5
2992,Sora,Rakhmonova,,63ff619c52ff7976
2993,Aleksandar,Rakic,,333b9e5c723ac873
2994,Jessica,Rakoczy,The Ragin',ffdeb4fbea09ce75
2995,Thomas,Ramirez,,ea398c802d9998ee
2996,Hector,Ramirez,Sick Dog,d1759b2b7be9be56
2997,Matt,Ramirez,The Machine,96c05ba5ab9eccaf
2998,Steve,Ramirez,,4311e9d23604205c
2999,Amador,Ramirez,,ac31f869959860bc
3000,Mitch,Ramirez,,e99eb0ef25885de5
3001,Andrew,Ramm,The,3b5f2faaa2f2c1f6
3002,Ian,Rammel,,abc8e1423cf5b74e
3003,Luis,Ramos,Beicao,7bc475b0fc2020ab
3004,Ricardo,Ramos,,1ae8f3c723aacff4
3005,Davi,Ramos,Tasmanian Devil,0052de90691d4a93
3006,Vernon,Ramos Ho,,30b577b112bef42d
3007,Kevin,Randleman,The Monster,6859f67468ba8489
3008,Raou,Raou,,ed069a95aaaf4f56
3009,Mitch,Raposo,,0be6776db31d98ec
3010,Hussain,Rasouli,,9d61d8cb1c354867
3011,David,Rasouri,,31e1ea6fe6b682f8
3012,Ed,Ratcliff,9mm,8c90c1563972e44d
3013,Bec,Rawlings,Rowdy,907e60fd13407e1e
3014,Gideon,Ray,,ea3ef6206c7907d5
3015,Joe,Ray,,d92e6e17f637fe4d
3016,Stevie,Ray,Braveheart,31a13532e724ca2b
3017,Keenan,Raymond,,bdd16cd6b29cb499
3018,Iony,Razafiarison,,a303588c33d8c5ae
3019,Abdul,Razak Alhassan,,eae431e70064e046
3020,Antony,Rea,Wild Thing,c36e1f4fa755ffb4
3021,Mateusz,Rebecki,,849c5d9979df5357
3022,Rafael,Rebello,Rafinha,972197a8c61ac413
3023,Greg,Rebello,Ribz,49d78120e0a4f607
3024,Paul,Redmond,Redser,3f56b99447f00607
3025,Dennis,Reed,,4a35913bd9aa4161
3026,Karl,Reed,No Worries,11337d069261bf3a
3027,Elise,Reed,,ac7c765882f2c68c
3028,John,Reedy,The Wild Child,fb4ca5c7e4448645
3029,Johnny,Rees,The Hater Hurter,3ba3b5cc94498437
3030,James,Reese,JP,e9ec08ebb3f92aa3
3031,Zach,Reese,Savage,23dec7c47cb418f8
3032,Stephen,Regman,,24d98df7556ac8af
3033,Chad,Reiner,The Grinder,d8022d5526b1d937
3034,Jason,Reinhardt,,02500fb9fd79a974
3035,Wilson,Reis,,5aedf14771ca82d2
3036,Ben,Reiter,The Hunter,ee7b7768a4e6dc45
3037,Goran,Reljic,,132f860d02953f4c
3038,Leigh,Remedios,Bulldog,918db42c3637916f
3039,Paulo,Renato Junior,,01dfb60661153735
3040,Chance,Rencountre,Black Eagle,1ddb480b601cefb1
3041,Montserrat,Rendon,Monster,60193e707634e560
3042,Marion,Reneau,The Belizean Bruiser,c7d297714d9ab1a4
3043,Solomon,Renfro,The Black Dragon,ce6b5b93a96dd15b
3044,John,Renken,The Saint,1507214bbc7a79e2
3045,Herman,Renting,,f57cf3d54a641385
3046,Marco Polo,Reyes,,edd02825c29028fe
3047,Dominick,Reyes,The Devastator,2e19380f34871c6a
3048,Alex,Reyes,The Executioner,dc07493a87dc0a6e
3049,Kyle,Reyes,Boom,7333d6e0f6428acb
3050,Victor,Reyna,Kelevra,e9bbcc6530e4cbe6
3051,Gaston,Reyno,Tonga,64db35f7782fe274
3052,Johnny,Rhodes,,319fa1bd3176bded
3053,Mike,Rhodes,Biggie,b7ad576b8ae115e6
3054,Lucrezia,Ria,,042cc07ad5a53a33
3055,Amanda,Ribas,,beecb672a279223e
3056,Vitor,Ribeiro,Shaolin,a757c06bbdba61d2
3057,Will,Ribeiro,,8f4616698508f24d
3058,Claudio,Ribeiro,,972c456ff38b2015
3059,Brendson,Ribeiro,The Gorilla,49edd0d90f60fb7d
3060,Esteban,Ribovics,El Gringo,323d4ca260dfa0ba
3061,Mike,Ricci,The Martian,3c921b1a30fdcbdd
3062,Alex,Ricci,,bf9bc96336922271
3063,Tabatha,Ricci,Baby Shark,d25240135aee03e5
3064,Matt,Ricehouse,,343d57cde1a14338
3065,John,Richard,,b3e5a460b6851080
3066,Rex,Richards,,ad23903ef3af7406
3067,Mike,Richman,The Marine,d6a740cf6e898e27
3068,Dave,Rickels,The Caveman,98b76850b5f1e836
3069,Haisam,Rida,,d8a58e797518f011
3070,Brad,Riddell,Quake,37ed1ab2f8b819f4
3071,Matthew,Riddle,Deep Waters,d023ae89a2a4a41e
3072,Joe,Riggs,Diesel,d512d9f204059f57
3073,Jeremiah,Riggs,,f1a9ad7485e5024a
3074,Aaron,Riley,,f2c8ebbeafd45f2b
3075,Jason,Riley,The Juggernaut,995af04c697d78b7
3076,Moise,Rimbon,Swamp,9be3728f3f7badb2
3077,Jordan,Rinaldi,All Day,c07efc18b231f170
3078,Nick,Ring,The Promise,b13da0b1a3aed3e7
3079,Robbie,Ring,Razor,fa9746fa5d23c202
3080,Mike,Rio,The Wolverine,af90b10c785ced3e
3081,Albert,Rios,,868a78f2e810a837
3082,Rafael,Rios,,2f5754b48eab1486
3083,Maria,Rios,,9ec12134b1515f12
3084,Shannon,Ritch,The Cannon,1c7cce2f5c17160d
3085,Diego,Rivas,Pitbull,09f579be4520394a
3086,Jorge,Rivera,El Conquistador,cb46dface0e28a2c
3087,Dante,Rivera,,288aaa8f82040e02
3088,Mario,Rivera,,0f7210aa8d61af8d
3089,Francisco,Rivera,Cisco,7ea4a9f07df33a45
3090,Jonathan,Rivera,,145df84ea4dfd904
3091,Jimmie,Rivera,El Terror,9c907996820d2d69
3092,Irwin,Rivera,The Beast,06a80a685ea98573
3093,Jerome,Rivera,Renegade,c9587d81e1d33925
3094,Nicdali,Rivera-Calanoc,The Night Queen,60917f79b7271d83
3095,Pedro,Rizzo,The Rock,b44f39a5c6596953
3096,Theo,Rlayang,Jungle King,8aabef76351401d0
3097,Justin,Robbins,,3b2485c8d5c8b580
3098,Kali,Robbins,Pop Tart,610caee730f9b89e
3099,Karl,Roberson,Baby K,37d5b176d438d2a5
3100,Andre,Roberts,The Chief,a54a35a670d8e852
3101,David,Roberts,,775bad6d700d2302
3102,Joey,Roberts,,c058823a2595ab09
3103,Tyrone,Roberts,Native Warrior,d1e6a6536ee62517
3104,Ryan,Roberts,,35dc6220b113b7ec
3105,Taylor,Roberts,,c5ec23983dc2d8f4
3106,Daniel,Roberts,Ninja,22edaf53ad59a967
3107,Buddy,Roberts,,b2a2da86546ddb19
3108,Danny,Roberts,Hot Chocolate,a6cba6bb66c1a8c9
3109,Roosevelt,Roberts,The Predator,37c5366d18ed6c05
3110,Kenny,Robertson,,6e0273f9478be71e
3111,Gillian,Robertson,The Savage,38c7f72747f4f712
3112,Chad,Robichaux,Robo,b2aa1e07b5b3306e
3113,Mark,Robinson,White Rhino,4604ab1de9058474
3114,Colin,Robinson,Big C,1a1a4d7a29041d77
3115,Alvin,Robinson,,cbe79765d44bd172
3116,Damonte,Robinson,,2782235b078b72a7
3117,Vagner,Rocha,Ceara,d403b1a6f278c95e
3118,Carlos Eduardo,Rocha,Ta Danado,4f736494fc733095
3119,Pedro,Rocha,,5921fd3f889afa3b
3120,Lucas,Rocha,Fenomeno,e0d3d9b564f95635
3121,Keith,Rockel,Rock,c75b99887c8c3f5a
3122,Luke,Rockhold,,00e11b5c8b7bfeeb
3123,Kevin,Roddy,K-Rod,1abf785143f8d5ec
3124,Gregory,Rodrigues,Robocop,d1c65d2cf2925ddd
3125,Kleydson,Rodrigues,KR,102a8fdf8cbf7467
3126,Paul,Rodriguez,,26eddcda9d6b2ffe
3127,Ricco,Rodriguez,Suave,50cc91ce2982785d
3128,Manuel,Rodriguez,Chalate,5a6e4d2f0c76a242
3129,Yair,Rodriguez,El Pantera,cbf5e6f231b55443
3130,Mike,Rodriguez,Slo Mike,18b602842a24f7c5
3131,Marina,Rodriguez,,cd2c4d30c6e13b47
3132,Daniel,Rodriguez,D-Rod,8a1f3b5c526cd6e6
3133,Ray,Rodriguez,The Judge,90e0985df05e51bc
3134,Luis,Rodriguez,Lazy Boy,f2900678e98f6d6a
3135,Drako,Rodriguez,,dc3b9cf7641b7ab6
3136,Victor,Rodriguez,Vicious,f6e5972c9d16c40e
3137,Piera,Rodriguez,La Fiera,e375cb5caf4717b6
3138,Christian,Rodriguez,,5ec591b78349ba7e
3139,Pete,Rodriguez,Dead Game,776d4262c4da38bf
3140,Nick,Roehrick,,7195e2a932686f82
3141,Marcos,Rogerio de Lima,Pezao,ab943cd2c3c17825
3142,Brett,Rogers,The Grim,9141bb39310773c7
3143,Brian,Rogers,The Professional Predator,f304aff405c4a8fa
3144,Pete,Rogers Jr.,The Heat,36f3d235493d35ad
3145,Max,Rohskopf,Rated R,59a27d2e6d0802ac
3146,Marcelo,Rojo,Pitbull,2804ce8dadab5770
3147,Shane,Roller,,75e0d3cc2262b732
3148,Jared,Rollins,J-Roc,c4b6099f0d25f75e
3149,Tim,Roman,,3b83fec860a45ca1
3150,Alexandr,Romanov,King Kong,c0badf3243907e59
3151,Ricardo,Romero,,744e098e065cfdbe
3152,Yoel,Romero,Soldier of God,f77c68bb4be8516d
3153,Anthony,Romero,The Genius,6f81399074fcdbba
3154,Kaleio,Romero,KO,33df417d0017eb0c
3155,Mara,Romero Borella,,82cbb809d5ee565c
3156,Cortavious,Romious,Are You Not Entertained?,8173f134396cb971
3157,Juancamilo,Ronderos,100,4a043165cf47cab2
3158,,Rongzhu,,a13d755965a4ec9f
3159,Jesse,Ronson,The Body Snatcher,5580771f383e141f
3160,George,Roop,,3c0437fbeda06962
3161,Joao,Roque,,0f6528b461e47462
3162,Aaron,Rosa,,11f8860028b68fcf
3163,Charles,Rosa,Boston Strong,40093d1d2d78394e
3164,Karol,Rosa,,351c4ec637380ad5
3165,Jacob,Rosales,The Lil Badger,f7faf5b19e0dec2e
3166,Raul,Rosas Jr.,El Nino Problema,fe2babf95de24fb1
3167,Hilarie,Rose,,b9163ec845c3bfc8
3168,Jake,Rosholt,,4f2fcbefb668689d
3169,Jared,Rosholt,,91ea901c458e95dd
3170,Kevin,Rosier,,598a58db87b890ee
3171,Zach,Rosol,,208b6926916867c7
3172,Shannon,Ross,The Turkish Delight,51c655162e462ceb
3173,Nick,Rossborough,Leatherface,ff3a915256b899c0
3174,Kristian,Rothaermel,,af49a6c491ca22a3
3175,Ben,Rothwell,,bd58d34e39b7b12a
3176,Rick,Roufus,,872b018076f831b0
3177,Khalil,Rountree Jr.,,749f572d1d3161fb
3178,Ronda,Rousey,Rowdy,8bdac25ce0bb874d
3179,Ray,Routh,,cba3a2dfbc06ce79
3180,Roberta,Rovel,Crusher,9d7fbf438766791f
3181,Phil,Rowe,The Fresh Prince,8e382b585a92affe
3182,Cameron,Rowston,Van Damme,8ebc3a8da015d70c
3183,Kain,Royer,,712aa894b3a344df
3184,Brad,Royster,,09f8c233de88998d
3185,Brandon,Royval,Raw Dawg,6e15f63b6c2e2c15
3186,Jairzinho,Rozenstruik,Bigi Boy,2cd428e9606856fd
3187,Mauricio,Rua,Shogun,140745cbbcb023ac
3188,Murilo,Rua,Ninja,90e7447d8b7f3f35
3189,Marco,Ruas,King of the Streets,597db668b01c442c
3190,Rodrigo,Ruas,,94070f6544c4b2a5
3191,Rodolfo,Rubio Perez,Fito,c4731f43693b96b8
3192,Gabe,Ruediger,Godzilla,ccba80d4820ef557
3193,Mauricio,Ruffy,,9c393e836a852f30
3194,Eddie,Ruiz,,7b9aa973e5c04624
3195,Anthony,Ruiz,El Toro,657c21cb133f1445
3196,Paul,Ruiz,,babc0b19e89cec6e
3197,Montserrat Conejo,Ruiz,,1235b31de15d0c6e
3198,Mike,Russow,,353de740bb6c7e75
3199,Bas,Rutten,El Guapo,03688dc3c3af3ac1
3200,Nursulton,Ruziboev,Black,49d2a08964c5eb11
3201,Casey,Ryan,,5b1b383265433f51
3202,Yusup,Saadulaev,Maestro,b1669a810fae4220
3203,Cameron,Saaiman,MSP,3c8a5200436e19f3
3204,Pete,Sabala,,7956f026e2672c47
3205,Danny,Sabatello,Italian Gangster,cb7ee07982de2a28
3206,Pat,Sabatini,,b8bbdeff718dbb7d
3207,Amir,Sadollah,,2650e2f846a30f64
3208,Nazim,Sadykhov,Black Wolf,ff62013d2fce6d13
3209,Frankie,Saenz,,9ba2226646046b63
3210,Saparbeg,Safarov,,88d7b6d8230e1f3f
3211,Tarec,Saffiedine,Sponge,0749d968e932df53
3212,Jason,Saggo,,4ac1ecf8ce59ef23
3213,Benoit,Saint Denis,God of War,c2299ec916bc7c56
3214,Ovince,Saint Preux,,50db8711c70196cd
3215,Lukasz,Sajewski,Wookie,fb41432b622992a9
3216,Yukio,Sakaguchi,,94a5aaf573f780ad
3217,Augusto,Sakai,,441eacbe20e0e80b
3218,Alessio,Sakara,Legionarius,7f955f71fa2ce7ac
3219,Wataru,Sakata,,d7907a9a968e4d29
3220,Gokhan,Saki,The Rebel,4690d47bf725fd98
3221,Kazushi,Sakuraba,The Gracie Hunter,9b5b5a75523728f3
3222,Hayato,Sakurai,Mach,85e26e2468b4e82f
3223,Ryuta,Sakurai,,ff9578cdbfabd323
3224,Justin,Salas,J-Bomb,9b198c73e3d0d289
3225,Ivan,Salaverry,,394f55ebca199124
3226,Roman,Salazar,El Gallito,72c4b253d2f5ebf2
3227,Luis,Saldana,,12e0fdc606f7e274
3228,John,Salgado,Greco,3e36811b7bc1f6ad
3229,Muslim,Salikhov,King of Kung Fu,447f9858ae78f921
3230,Gabriel,Salinas-Jones,,74d5f71eeb0c66c7
3231,Brandon,Saling,White Steel,a049aa06508b9c7b
3232,Quillan,Salkilld,,17734443a833cdf7
3233,Sean,Salmon,,7c0847d3854a95f2
3234,Boston,Salmon,Boom Boom,98e946879ba20c0f
3235,John,Salter,,010986ee359fb863
3236,Vinicius,Salvador,,65cdf4ec31143d86
3237,Dylan,Salvador,,a7a3fb5f6c67b122
3238,Josh,Samman,Anqa,9deff9e3e8d94d47
3239,Johnny,Sampaio,,b23388ff8ac6637b
3240,Josh,Sampo,The Gremlin,f65dcb22dada2223
3241,Josh,San Diego,JSD,983e281d257c24dc
3242,Diego,Sanchez,Nightmare,82e7929bf6c2b689
3243,Eddie,Sanchez,The Manic Hispanic,7f0b4a75ef3039a3
3244,Julian,Sanchez,,c6da1c24fe473418
3245,Bobby,Sanchez,The Kid,6a0047ac8c99fece
3246,Donald,Sanchez,,bb140b121283acbb
3247,Joby,Sanchez,,b12fc8a41e82d3a2
3248,Emmanuel,Sanchez,El Matador,243a336eaa2d2eb4
3249,Erick,Sanchez,,ef3663798164adf0
3250,Andrew,Sanchez,El Dirte,fccf811c1e8b01c7
3251,Robert,Sanchez,Littlefury,546f8599a63c29da
3252,Jesse,Sanders,,59aaf2730b84698a
3253,Luke,Sanders,Cool Hand,96428b9e9bd048ea
3254,Jerrod,Sanders,J-Reazie,12f1b140e248bdb9
3255,Cory,Sandhagen,,65f09bacd3957381
3256,Hugo,Sandoval,,9d51bcc281aa0514
3257,Raul,Sandoval,,f9ad10f6a49e5452
3258,Joseph,Sandoval,,696002b59f09d73b
3259,Hector,Sandoval,Kid Alex,449c890bd90f3374
3260,Chris,Sanford,,29f935654825331b
3261,Roldan,Sangcha'an,The Executioner,57887765f831e228
3262,Yuhi,Sano,,4c12aa7ca246e7a4
3263,Martin,Sano,Spartan,16a64f93f6678b7b
3264,Jonathan,Santa Maria,,3143e5daff9e5b71
3265,Duda,Santana,Cowboyzinha,d6ead04919a894b1
3266,Shaheen,Santana,Shazam,19809d475ed832d5
3267,Sean,Santella,Shorty Rock,39792c2f42c9f527
3268,Jorge,Santiago,The Sandman,f8dc544e7077d014
3269,Mike,Santiago,,bc656db347f31e19
3270,Will,Santiago,The Brown Bomber,4920292f5d9b76df
3271,Richie,Santiago,The Milford Mauler,9f95d6b5b459cc6b
3272,Jose,Santibanez,,8299206ccebc44a7
3273,Art,Santore,Pachuco,012fc7cd0779c09a
3274,Adriano,Santos,,c6e6926a81adcd00
3275,Paulo,Santos,,7ca4c3f8aa8bacae
3276,Evangelista,Santos,Cyborg,99bf06f20491cb54
3277,Luis,Santos,,7701377be464d2ef
3278,Iliarde,Santos,,14aa21bc82cac57d
3279,Leonardo,Santos,,9c65736747ca92ec
3280,Thiago,Santos,Marreta,dea070ed4a2a8281
3281,Bruno,Santos,Carioca,da1d8d76404bb6b5
3282,Andre,Santos,Chatuba,5b5b78116d1fc3eb
3283,Gleristone,Santos,Toninho Furia,d12ee718fb35c35c
3284,Yana,Santos,,3143bf892608139a
3285,Taila,Santos,,f7467152fd9f18a2
3286,Marilia,Santos,Chocolate,4cb79988b2a9bd07
3287,Edivan,Santos,Pe De Sapo,78719f6663ad9160
3288,Daniel,Santos,Willycat,b67d6bacc68d4c92
3289,Gabriel,Santos,Mosquitinho,f2f140ce7532e327
3290,Luana,Santos,,5078e1dacf9d25f4
3291,Nick,Sanzo,,1d147d4163a6989b
3292,Bob,Sapp,The Beast,9f3d6ddef3d3cccc
3293,Daniel,Sarafian,,7e47047d0971d566
3294,Jeka,Saragih,,57186c150c645200
3295,Diego,Saraiva,The Octopus,4f4dac51adc1af4f
3296,Harris,Sarmiento,The Hitman,026b4f7049085842
3297,Alexander,Sarnavskiy,Tiger,2097b1a5ff47dfb0
3298,Yuki,Sasaki,,e5c38954c006f15c
3299,Kyosuke,Sasaki,,23bd78c3f89bdb54
3300,Yuta,Sasaki,Ulka,7c3c48cf54a2848e
3301,Paul,Sass,,7b143a54451263d9
3302,Keisuke,Sasu,Sasuke,b7bcf6dfbbb7c16c
3303,Masaaki,Satake,,f4a031ac205ac580
3304,Takenori,Sato,,276c60b14b571dd4
3305,Takashi,Sato,Ten,8abac218746e04ca
3306,Jeimeson,Saudino,The Minion,f6f9d41669dd3eaa
3307,Tom,Sauer,,36ab6af06e312b41
3308,Townsend,Saunders,,20bd6c3e03c46ee6
3309,Ben,Saunders,Killa B,484acc7b0f856ce9
3310,Chad W.,Saunders,,4fe9492959834bf7
3311,Chris,Saunders,The So Cal Kid,b35a159f525764eb
3312,Lumumba,Sayers,,402ea3b5ee233852
3313,Matt,Sayles,,5b8ba8f5512893b1
3314,Brandon,Sayles,Man of War,72b7c071910990b1
3315,Mark,Scanlon,,771b60ff889661c8
3316,Eric,Schafer,Red,f59f1d3a2ff13edd
3317,Kerry,Schall,Meat Truck,030f08370fd1c2bb
3318,Eric,Schambari,,66e981516e2476d1
3319,Brendan,Schaub,Big Brown,89a407032911e27e
3320,Matheus,Scheffel,Buffa,a296ad1d238d97df
3321,Antonio,Schembri,Nino,a3244e3238541482
3322,Fabiano,Scherner,Pegaleve,0bc7e61d204f2137
3323,Samy,Schiavo,,1208ffc5be6e31ad
3324,Pat,Schilling,Thrilling,de12bd65e2f46478
3325,Joe,Schilling,,f41fad444939056b
3326,Semmy,Schilt,Hightower,d5ed14b2153c6ed2
3327,Adam,Schindler,,89ea01f5a7ada40c
3328,Daniel,Schmitt,,bd02e222a6166d50
3329,Colleen,Schneider,,aa943b9bc00cb0ed
3330,Matt,Schnell,Danger,67c1d46f4ed16f9e
3331,Alex,Schoenauer,,fdfef29ba17ee525
3332,Darrill,Schoonover,The Boss,5a558ba1ff5e9121
3333,Bob,Schrijber,Dirty,d86e913c548c07c2
3334,Nate,Schroeder,,040426baba8a45e8
3335,Lacey,Schuckman,,e44c679c30403cba
3336,Mark,Schultz,,c1684f00c626f4c0
3337,Brian,Schwartz,,99c80d2bd5dbe5a9
3338,Eric,Schwartz,,79cbdf233e5e0496
3339,Justin,Scoggins,,9fa568ad2bf2cb0b
3340,Brad,Scott,Bear,34e552520a934063
3341,Greg,Scott,,0b235384fe23fc9c
3342,Mike,Seal,Crazy Boy,0c01568b1ac77bff
3343,Matt,Secor,,d1ce40aca99a9b70
3344,Kenneth,Seegrist,,55e94a9b525dcf45
3345,Neil,Seery,2Tap,49a74b9fb2e45fdf
3346,Rony,Sefo,,d6b68eaf4b68b160
3347,Ray,Sefo,Sugarfoot,646d5dbe509accd4
3348,Brendan,Seguin,,e4bb7e483c4ad318
3349,Tetsuya,Seki,,5e1062e066c601e6
3350,Stefan,Sekulic,,348dff4e03bd18c6
3351,Pete,Sell,Drago,0359313549d230a1
3352,Matthew,Semelsberger,Semi The Jedi,4aa58269d0664b5b
3353,Andrei,Semenov,,5f2f0da6fd6a84fd
3354,Mackens,Semerzier,Da Menace,51b1e2fd9872005b
3355,Brandon,Sene,,3ed134d85dfbd7b4
3356,YeDam,Seo,,762572d67204fadb
3357,Kim In,Seok,,88b250ba222c3a98
3358,Ray,Seraille,,2f04c4183523be2e
3359,Ivan,Serati,,b23fca14c7b79935
3360,Alex,Serdyukov,The Russian Crusher,253d3f9e97ca149a
3361,Nicholas,Sergiacomi,,efab191f204ffa17
3362,Matt,Serra,The Terra,86dfed7cc24a9fa7
3363,Nick,Serra,The Mad Monkey,1975c2272ba40e71
3364,Adrian,Serrano,,e7ec11096eac0282
3365,Fredy,Serrano,El Profe,0ccab7c889ede9ea
3366,Carl,Seumanutafa,,dadaeb402526dca5
3367,Dan,Severn,The Beast,c670aa48827d6be6
3368,Rosi,Sexton,The Surgeon,5dfe71ade71f3a4b
3369,Scott,Shaffer,,5c38639f860a5542
3370,Edmen,Shahbazyan,The Golden Boy,4144798612ef96e5
3371,Leon,Shahbazyan,,9eed2bcc9e0b92af
3372,Don,Shainis,Shameless,da4628f173337902
3373,Liliya,Shakirova,,f300763147320d12
3374,Kamal,Shalorus,Prince of Persia,ece280745f8727b8
3375,Ken,Shamrock,The World's Most Dangerous Man,63b65af1c5cb02cb
3376,Frank,Shamrock,,fcaae0385b514f11
3377,Shang,Zhifa,Northeast Flying Tiger,5a7350645bc9bd6e
3378,Jason,Sharp,,285e32e41f61a5b1
3379,Eric,Shelton,Showtime,a0c64f272b65d441
3380,Sean,Sherk,The Muscle Shark,029880cdbf5ca089
3381,Chase,Sherman,The Vanilla Gorilla,01b352b6a9074d5c
3382,Valentina,Shevchenko,Bullet,132deb59abae64b1
3383,Antonina,Shevchenko,La Pantera,d7338bcb141abd2c
3384,Katsuyori,Shibata,,d4da8995fc91e7ef
3385,Jake,Shields,,fe435e440b5de0ff
3386,Henrique,Shiguemoto,,5d1700cfbaafbe06
3387,Shunichi,Shimizu,,10657c60ce349e0f
3388,Wade,Shipp,The Nightmare,a9a314cc77d90b6e
3389,Raja,Shippen,,d9e1942637bd57a4
3390,Yuya,Shirai,,a79bfbc01b2264d6
3391,Wes,Shivers,,ad863b0d57952c57
3392,Alexander,Shlemenko,Storm,ed3ea649b34ddb6c
3393,Josh,Shockley,,1d36f1ac66cf689d
3394,Josh,Shockman,The War Hammer,821cd80aab70d5f9
3395,Akira,Shoji,,b0c95dc8e858452c
3396,Liudvik,Sholinian,Palmeyros,1a54231796e24a3f
3397,Jack,Shore,Tank,b8a85389d115e35a
3398,Landon,Showalter,The Show,35cc17760b06f36d
3399,Ivan,Shtyrkov,Ural Hulk,1f4b1d7d12601c5f
3400,Brandon,Shuey,Big Dawg,585f9ffdb0cd0466
3401,Ronal,Siahaan,Naga Sakti,762226efa2b01654
3402,Sam,Sicilia,,b8aef0faf4ce9b31
3403,Kiril,Sidelnikov,,cf772fb504842dc3
3404,Serhiy,Sidey,,1a2bf44edb8055b6
3405,Steven,Siler,Super,d188a3b817860ec6
3406,Siala,Siliga,Mighty Mo,3cf68c1d17f66af7
3407,Xavier,Siller,Young Guns,9a08c2753184ac6d
3408,Assuerio,Silva,,e091482fa6648261
3409,Anderson,Silva,The Spider,1f454354805b6f75
3410,Wanderlei,Silva,The Axe Murderer,a1f6999fe57236e0
3411,Thiago,Silva,,2924886ee9c4c527
3412,Paulo Cesar,Silva,Giant,55b8dc4e54fe2c59
3413,Jean,Silva,White Bear,9211aae062b799d6
3414,Edson,Silva,Paredao,a1153013cb5f628f
3415,Sidney,Silva,,a6c32678efd4f434
3416,Jay,Silva,,53bb0d40905b87c0
3417,Antonio,Silva,Bigfoot,8349d55cdecd393a
3418,Fabio,Silva,,2ba479b409011527
3419,Erick,Silva,,5866fc86183a9fb8
3420,Leandro,Silva,Buscape,159da492e000afbf
3421,Claudio,Silva,Hannibal,6f7c616b98e18c29
3422,Wagner,Silva,Wagnao,fb79582c410d049e
3423,Rafael,Silva,Morcego,a31358d90d4bb40a
3424,Joaquim,Silva,Netto BJJ,ae7fe94f117f98cf
3425,Felipe,Silva,,1b38a2b897f6209c
3426,Dayana,Silva,,b19aecbfbb5508cc
3427,Bruno,Silva,Bulldog,294aa73dbf37d281
3428,Bruno,Silva,Blindado,12ebd7d157e91701
3429,Gabriel,Silva,,002ca196477ce572
3430,Jacob,Silva,Lil Animal,f6f2ea21a67be3a7
3431,Natalia,Silva,,262d32ebda89efc4
3432,Jansey,Silva,Jones,0d09efd31eb9fadf
3433,Maria,Silva,Viuva Negra,4408865b4e65e374
3434,Karine,Silva,Killer,9d62c2d8ee151f08
3435,Erik,Silva,The King,21b813b919776d90
3436,Janaina,Silva,Jana-Iron-Hand,4784a5b4a452464a
3437,Jhonata,Silva,,4e33534d1e036444
3438,Jean,Silva,Lord,52ef95b5860fb28c
3439,Danny,Silva,El Puma,d964a59c48381cb6
3440,Douglas,Silva de Andrade,D Silva,3a314d9fa7c6825d
3441,Leonardo,Silva de Oliveira,Cabecao,28e088bbcaaa6366
3442,Marcus,Silveira,Conan,f717b6002486f73f
3443,Elias,Silverio,Xuxu,52ba464d9068d871
3444,Sim,Kai Xiong,Kobra,79e2cb1e813f881b
3445,Jamey,Simmons,The Afro Samurai,f0fad0e9f3b65752
3446,Ricky,Simon,,5987b2458f4b5290
3447,Aaron,Simpson,A-Train,d5f820c11a121050
3448,Wes,Sims,The Project,e0f7c4f3f67bc808
3449,Marlon,Sims,,9eedac48b497de5a
3450,Tony,Sims,,57bad6a84230f0c9
3451,Everett,Sims,Sexual Chocolate,59c6d5af765df641
3452,Lodune,Sincaid,,265589bdd93e7ce5
3453,Rob,Sinclair,,3b65c9dd39741bc4
3454,Rory,Singer,Outburst,546015aa2ad945fd
3455,Rana Rudra Pratap,Singh,Ashwathama,254ed71756cfd18c
3456,Elvis,Sinosic,The King of Rock n' Rumble,817e0bdf08efce2e
3457,Mitchell,Sipe,No Dice,71ef1111bf829b82
3458,Gian,Siqueira,Pitbull,a46fdda658fee832
3459,Jeremia,Siregar,The Teacher,a7ac3b1b0c4146db
3460,AJ,Siscoe,Let's Go,fce9b4056a8ef559
3461,Yokthai,Sithoar,,436cdea7bdfdc016
3462,Jeri,Sitzes,,44a1dd0ef4373edc
3463,Dennis,Siver,,5f87a5c00b3d17ed
3464,Chas,Skelly,The Scrapper,4bd6b4800070b069
3465,Matt,Skelton,,caced97768818230
3466,Zach,Skinner,,c337c3c85b1871e0
3467,Brian,Sleeman,,9db861c26b63daa8
3468,Joe,Slick,,80e6d71e14c1d356
3469,Ray,Sloan,,a2d1d3d144fed708
3470,Kestutis,Smirnovas,,1979c80150f630c4
3471,Maurice,Smith,,33e33d51f289d2a1
3472,Patrick,Smith,,46c8ec317aff28ac
3473,Scott,Smith,Hands of Steel,3410cf010558dc8b
3474,Eric,Smith,,9114c8ded5ccd71d
3475,Josh,Smith,,f626aa1c85f8af03
3476,David,Smith,,e955046551f8c7dd
3477,Adam,Smith,,754968e325d6f60d
